	temp41	temp44	temp68	temp70	temp79	temp71	temp61	temp48	temp47	temp78	temp66	temp72	temp51	temp49	temp75	temp52	temp60	temp46	temp74	temp58	temp80	temp77	temp50	temp73	temp76	temp62	temp53	temp56	temp69	temp57	temp67	temp65	temp59	temp45	temp43	temp64	temp54	temp55	temp63	temp42	temp95	temp96	temp112	temp82	temp89	temp103	temp106	temp83	temp118	temp110	temp86	temp100	temp109	temp102	temp107	temp105	temp111	temp94	temp85	temp101	temp117	temp81	temp120	temp93	temp91	temp98	temp113	temp84	temp97	temp108	temp88	temp92	temp114	temp119	temp87	temp104	temp116	temp115	temp90	temp99
4-guanidinobutanoate	0.601703496	1.177416413	0.55530213	0.882788037	0.863803818	1.498387555	0.769979463	0.301816769	1.774266853	1.137221299	1.652467372	0.56822824	0.590156786	2.954740796	1.066868056	1.156175121	0.33959444	1.926322292	1.190174465	1.100254218	1.458822046	1.154814588	0.619287701	1.035320047	1.191097559	0.848592334	1.574572851	1.431422368	1.095624423	1.637886192	1	0.85575627	2.828281473	0.691766995	1.904352168	0.604233444	0.400151776	0.193903527	1.770170231	0.666487079	1.16538894	1.415810831	1.250497709	1.109297533	0.193903527	0.545816135	0.576471797	0.193903527	0.86644033	0.706750675	0.701133847	0.578537053	0.982692164	0.762318342	0.416641685	0.712836037	1.19524659	0.508222244	1.382304129	0.667256091	5.084812485	1.142601238	0.660920914	1.176194938	0.69136729	0.872069386	0.861084499	0.826090785	1.003636473	1.19224077	1.161085477	1.833240744	0.67717708	2.102897718	1.542994793	0.681428133	0.507998284	1.016058061	0.811442871	0.193903527
glucuronate	0.867541509	0.366522586	1.492246913	0.283257054	0.256992642	0.496669368	1.27374788	0.99568929	0.926037533	0.758953773	1.470222794	0.906392703	1.590047854	0.785243372	4.716241156	0.89460623	1.356965167	0.875126002	1.6666374	0.909417986	1.034883525	1.183321777	1.162597097	1.258437704	3.12923384	0.922021441	2.726685621	1.369258573	1.213335511	0.912439012	0.889848716	2.052816524	1.627159368	1.230609922	1.467402909	1.119783732	0.604452892	0.611601756	0.928280599	0.996673714	0.939628605	0.804002044	0.267026664	0.867136742	0.191015001	0.820942638	0.23723039	0.308317099	0.515722126	0.537147078	1.020193447	1.274256233	0.608628266	1.227307581	1.697065479	4.319064163	1.537088367	0.726790626	0.997938032	0.955150919	1.718615301	0.970068745	0.681462459	3.270179124	0.69785213	1.291682475	3.516969239	1.422999568	5.548911733	1.079429474	1.094550925	1.888521785	0.92653347	1.026261751	1.465495788	0.842609527	1.002061968	0.924307786	1.434750921	1.762095236
glycerol 3-phosphate	0.486872551	1.307254885	1.150387187	0.359704527	1.032887798	0.910475893	0.497772324	0.911326059	0.994967176	0.68584754	0.483933061	0.84532589	0.911851397	0.879665387	0.895630065	1.144047032	0.515128548	1.792046134	1.488348311	0.837289413	1.989096217	1.322152845	1.181747092	1.799825957	1.339493028	2.292216568	1.246592317	0.359704527	0.993691927	1.150126522	0.863788934	2.143481591	0.619257869	0.675108176	1.812570429	1.518316671	0.798149685	0.573685751	1.427589498	0.963430822	0.894699695	0.531694758	1.024438269	1.148550507	1.485264454	1.667717344	0.608562618	0.929111376	1.903417909	0.583197988	1.139106443	0.472576124	1.236370271	1.196625001	1.691501947	1.812658654	0.79565934	1.175162314	1.072564895	1.202612256	0.992380586	1.57586731	1.409619711	0.549696627	0.519708217	1.287548674	1.770799998	0.849977743	0.984793253	0.488629027	1.094937902	1.389251814	1.417010543	0.89792792	0.613880167	0.970328397	1	0.565188099	1.172579733	0.673993335
imidazole lactate	1.080860397	0.664309773	0.638787751	0.945348584	0.595766032	1.130311809	0.517282906	0.954845621	0.824770965	0.58584779	0.883015576	0.869936981	1.779142362	0.938508993	0.806882597	1.277361211	1.180024222	0.85291069	1.021492872	0.627665958	0.544680441	1.985748339	1.431899221	1.631466232	2.105090695	0.999838155	1.26321141	0.599890323	0.756654494	0.724010247	1.035665127	1.463589446	1.874681115	0.6957753	1.65803586	1.127879634	0.507061707	0.952731153	0.914407433	1.146471269	1.240007329	1.009806959	0.644728961	1.332323779	0.504082211	1.330592984	1.080819669	0.800412421	0.666564944	0.700696522	1.46346374	0.761189665	1.267578754	1.169634213	1.219480854	1.373227423	1.320259191	1.079733467	0.946054308	0.989616137	1.134670713	0.721344196	0.756854772	1.34155285	0.655690794	0.625329989	1.134086761	1.241756152	0.941667215	1.000161845	0.897155461	1.646069116	0.839105474	1.314158922	1.784903781	0.927347621	1.863484915	1.533203574	1.171656163	0.563516194
kynurenine	1.24146229	0.80384649	0.572545085	0.87261754	0.996744555	0.950255371	0.745133307	0.601291009	1.054213455	0.80129145	1.319837145	0.910928982	0.601557571	0.757135623	0.796630836	1.187279506	1.043103462	1.113964393	0.637249574	0.534704242	1.05854289	1.06555466	0.917599568	1.669713351	2.314679011	0.692456818	1.0026779	0.968025267	0.929263543	1.447125134	1.138498801	0.612899714	1.055802764	1.493602221	1.273107605	0.501526749	1.010909791	1.603766055	0.976144664	1.152939791	0.736630643	1.197298087	1.266605798	0.750074992	0.840235354	0.897679402	0.715207424	1.022231337	0.520184727	0.713568009	1.32935391	0.846204313	0.862252917	1.176869357	1.095509515	1.087325149	0.681331055	3.240766519	0.710731605	1.427199803	1.086608644	1.269352287	1.162239285	0.737603966	1.155707875	0.89821557	0.9973221	0.804611365	0.697834521	0.926472896	1.229324517	1.511164038	1.108175418	1.089390023	1.099277452	2.254598063	0.477225213	1.803112716	0.563184172	1.752101172
glycerophosphorylcholine (GPC)	1.056853592	0.699394641	1.001247834	1.080827727	0.703331505	1.374468236	1.107685344	0.926799942	1.295435485	0.882770699	1.242713273	0.661561841	0.833607106	0.860418981	0.76591688	1.041933362	1.141572126	0.911320017	1.004874218	1.146021535	1.703304835	0.640254021	1.093982122	1.101108493	0.757265341	0.84441922	0.950551504	1.179738193	0.935352241	0.959557388	0.881748708	1.031048443	0.958932843	0.839096494	1.749598662	0.775388231	1.200975428	0.824278846	0.996680563	1.054577069	1.110610313	0.748839517	1.345835423	0.878607643	1.80638027	1.546486767	1.124785893	0.916920527	1.135448675	1.230466441	0.748159153	1.097124722	0.793213208	1.145516837	1.410278275	1.005961403	1.509723807	1.407372928	0.899512511	0.621312168	1.273875437	1.043712307	0.954988753	1.459061245	1.156080687	1.041622111	0.951946014	0.906180833	0.927579539	0.704439841	0.975851285	0.837221093	0.977829696	1.142036287	0.918909684	0.998752166	0.589616351	1.011689515	1.003436772	0.825883746
N-acetylglutamate	0.832740328	1.473412347	1.331724813	0.818027135	0.949251826	1.123538009	0.902074313	0.524445256	1.130040977	0.668019155	1.239845141	0.72215544	0.894686143	1.499117668	1.076540752	1.786438833	1.074941417	2.293061779	1.81989513	1.433161459	1.191173921	1.737090221	1.537552225	0.935166656	2.3418857	0.985831017	0.668952579	0.750341854	0.747098407	0.805226714	0.979371678	0.955837458	1.081076985	1.056580638	1.389110285	1.002450094	0.856233216	0.446682901	0.965319804	0.749082363	0.862335488	2.329946371	1.15156713	1.054979007	0.981920511	1.938966942	1.154476473	0.613530397	0.8725423	1.601578439	0.35997667	0.997549906	0.816895086	0.816200471	1.256296592	1.568580243	1.210673638	0.823727564	1.10934836	0.654626303	1.106978635	0.803681341	0.833123801	1.101170282	1.139406214	0.86072008	1.723132492	1.071312201	1.57467333	0.841847238	1.18571919	1.219873546	0.851198698	2.072770317	0.619907071	0.707955457	1.133264905	0.801874196	0.873102584	0.799830537
ribitol	1.032577503	1.474513343	0.939634739	1.455504771	1.496054658	1.322494901	1.335461283	1.057602268	1.806622084	1.278010348	0.821112012	1.212899907	0.669047148	0.745926303	0.732631258	1.154284728	0.988217359	1.074549737	0.971555845	1.611977796	0.764569076	0.709990688	0.804389222	0.790693097	1.882073321	1.096403003	0.698604484	1.010991623	0.713043349	0.917705342	0.758051533	1.187615183	0.826270341	0.967511626	0.948918988	0.805152387	0.989008377	0.888064448	0.765729607	0.85234237	1.332629587	1.249977486	1.528111314	1.599971405	1.44495972	1.200108069	1.292033278	1.558795759	1.043909857	1.21532681	0.811088736	0.786541181	0.841193843	1.511226979	0.490440473	1.363887798	1.125648389	1.308774637	1.085937797	0.912472739	1.13914026	1.021752068	1.02964368	0.837127342	1.45083108	1.142697984	1.012907892	0.854700569	0.816510738	0.970282046	0.88092486	0.791842487	1.183706514	0.806760419	0.585312503	1.142209633	0.533703218	0.879903592	0.900555477	0.986080125
theophylline	3.745884654	1.673741647	1.761767389	0.705761063	1.250321684	1.710211257	1.696873657	0.34024316	0.244723154	2.681366632	0.364769227	0.261525143	0.580322873	2.999041986	0.448129405	0.38816012	2.522520819	1.372770104	1.303379375	0.374174399	0.843188504	1.248971689	2.082386624	1.306657099	1.247024033	0.608468549	1.46860439	0.628198879	0.744499557	0.367035002	2.152680885	0.684397722	1.490217656	0.992443941	0.358526597	0.048740596	1.258562248	0.118642509	0.241990987	0.048740596	0.312198038	1.007556059	0.337409889	0.376991764	0.048740596	1.294864388	1.337713748	1.344711453	0.385783917	0.894326511	0.187042132	1.390985712	0.535924054	1.91937272	1.765136343	0.061478705	0.319441098	2.007558802	1.271557778	0.808356111	0.048740596	1.185470003	0.946694213	1.048862176	0.118119989	0.048740596	0.694766941	1.394641888	1.367834871	2.255752745	0.640258335	0.701992632	1.817510078	1.283958206	0.29626978	0.063293995	1.624283089	1.422267604	1.445773313	0.159573282
quinate	7.536184912	7.1057506	1.978907403	0.332996155	1.864931328	5.555987602	5.06536959	1.525439258	0.578766125	7.961402753	0.042794766	1.477320685	5.657180932	2.981991741	0.285005135	0.428236904	8.022633546	0.004824008	2.590283854	0.196878864	1.025204979	5.360757175	1.984024819	3.655321379	0.102257239	0.098697942	3.6940189	0.315750319	0.467449717	0.251813835	5.225632625	0.6710476	1.230523077	0.693897443	1.305878996	0.102407702	0.044717258	0.004824008	0.307833693	0.010182612	0.015715807	1	0.085816446	0.028361704	0.004824008	3.179275057	0.010431775	0.00535454	0.025364687	0.026191624	0.257702717	6.642137992	0.063663548	0.004824008	4.892422815	0.230931795	0.090218172	1.832205691	1.53182611	1.419508784	0.901095057	0.013283052	1.440040929	2.002687252	0.004824008	0.004824008	0.866439056	6.829675811	0.058495334	2.643094361	2.540856273	1.277174967	2.813291454	0.141375924	1.820705081	0.032216389	3.278049704	0.044516556	5.085919413	0.760427
theobromine	1.643922219	2.309304605	0.984584003	0.310842429	1.37886851	0.96572478	1.096744741	0.272371562	0.196511477	2.243407832	2.140330961	0.868544122	0.881783325	1.7494991	5.96693206	1.007105868	2.330032996	3.966503009	2.920401811	1.240994046	0.556076072	0.668225171	1.350448185	2.623991026	10.51678845	1.509387623	0.992894132	0.324335629	0.391386105	2.482080923	12.29000043	20.15342203	2.896930948	2.100626232	0.311051574	0.533131452	2.070122098	0.112910733	3.234623179	3.041093153	0.13668499	1.542721536	1.179651698	0.564084949	0.036800108	0.976702048	0.73102552	0.726566636	0.488700782	0.767481948	0.142016456	0.683415868	0.27188434	2.488620288	1.099150062	1.527238439	1.019654614	3.92347284	0.632936125	0.509717495	0.108715783	4.985068438	1.362051546	1.087302484	0.407332191	0.107871126	1.039832709	0.914101115	1.303382738	0.98623138	1.43309015	0.922900685	3.142707274	0.700734944	0.756835017	0.963381707	0.636326394	1.116897622	0.648404873	0.09610177
gentisate	0.627776387	2.197609636	0.270011671	0.496082469	0.639913328	0.712493433	1.45912157	0.177249759	0.490470633	0.819805922	0.988312641	1.639410854	2.892921998	1.823458993	2.021419479	1.800149508	1.025902954	0.574623497	1.049480425	1.85631195	1.22379468	4.771037775	0.665816282	1.562029923	1.465103651	1.197493274	2.366535965	2.753414176	1.443596018	0.905044835	1.759189977	1.141778651	2.349850316	0.822884234	1.011687359	0.453793587	0.106524399	0.439766641	0.66010395	0.456316534	0.106524399	0.27964506	0.329384655	0.702373438	0.106524399	0.106524399	0.375219061	0.106524399	0.297325077	0.162986562	0.867710166	1.269299393	0.344025148	0.706403805	1.557163863	1.303257792	2.804176349	0.431362109	1.520095417	1.542729648	0.463063784	0.144578398	0.802550803	1.723117663	0.648115107	0.682575979	1.395989732	2.199090611	22.63189667	1.10739359	0.932155488	2.276517382	0.529573656	2.059180809	0.464222118	1.155906092	0.311101669	1.358154353	2.711181712	0.921700512
paraxanthine	3.526404128	2.239912797	2.041088348	0.784719041	1.522731407	2.06249729	2.004402807	0.174145375	0.243665453	3.786532632	0.60504884	0.368609649	1.270179433	3.793459011	0.296842144	0.508669602	3.1828587	1.836133978	2.149650399	0.589124513	1.134699602	1.650028644	3.647626188	1.656296153	0.875904827	0.513727404	2.028039799	0.520301579	0.735310511	0.170363651	3.467843106	0.715803574	1.483954436	0.668783935	0.336632613	0.038103566	1.029557866	0.080453458	0.227661675	0.055530215	0.226368156	1.433133209	0.239671534	0.186804416	0.038103566	1.056162198	0.896717394	0.928914862	0.165836336	1.152055035	0.140110821	2.00823201	0.598394245	1.372672605	2.215853837	0.038103566	0.555982826	0.970442134	1.244880247	0.83679939	0.038103566	0.95566744	1.427326426	1.806773047	0.121091739	0.038103566	1.284644555	3.02781089	2.592887344	2.893553361	0.916069787	0.591033301	1.916599548	1.610039544	0.578427067	0.062829632	1.936149118	1.686861946	2.125944129	0.12679727
indolelactate	0.879118438	0.967220587	0.497789595	0.959659461	0.812787294	1.173630712	0.93902014	0.931648159	1.085421037	0.89789149	1.172724371	1.110312072	1.082609391	1.276391535	0.641131027	1.765504169	1.059647318	1.008655018	0.659793241	0.605397842	0.652489515	1.202158352	0.832422566	2.00282383	1.750986262	0.704308547	1.232265878	0.553508546	0.994333354	1.253602048	1.060705545	0.855952196	1.719602854	1.141385204	1.519723073	0.585846321	0.596807589	0.831738019	0.900220866	0.657992505	1.062656273	0.639787011	0.90493829	1.113106448	0.598709345	0.660552666	1.005666646	1.039437037	0.741978502	0.752248362	1.238322114	1.168024691	1.161445256	0.85414732	1.192555886	3.940619131	1.338354921	0.750136404	0.743745643	0.913300361	1.025564877	1.126622317	1.251568044	0.519126948	0.834193256	0.610347471	0.976969733	1.273999465	0.560830844	1.075041521	0.737101149	1.493070456	1.05846879	0.92120039	1.363672157	2.884638108	1.205042391	1.078103943	1.199862688	0.583996376
3-indoxyl sulfate	1.080195951	2.750666768	0.474563276	1.31144	0.42656682	0.988705281	0.110287242	0.944111845	1.524203247	0.496669606	1.439405745	2.049448836	0.726015251	0.650215297	1.039203881	1.388345773	0.941579306	2.133521508	0.512930644	1.591654176	0.819860186	1.248385588	2.211784933	0.619983977	2.257407086	0.750677337	2.887004112	0.964813816	1.011294719	1.032831187	0.742704015	0.97131316	1.857186099	0.725946336	1.557267909	0.439698695	0.678874247	0.658600766	1.184379011	0.646283133	0.790625477	1.557929934	0.377437143	1.292081722	0.505160983	1.020194547	0.904286872	1.330274451	0.212667572	0.742367596	2.083656981	0.706256709	1.445765304	1.973678086	1.417836348	0.874825593	2.494210503	0.547651071	0.346341207	1.195581019	0.80430788	2.585236271	1.56593197	0.844668961	1.825270421	0.882624458	2.498841105	1.347676835	1.284373888	0.757214683	0.676357409	0.962097808	1.333877191	1.477373095	1.105269512	1.724020928	0.662932063	0.39162749	1.427360596	0.65215103
gamma-glutamylphenylalanine	1.381452553	1.076456568	0.835031322	1.20901812	1.004733778	1.25600743	0.715971176	0.364942266	1.192403462	0.515600977	1.1837172	0.90336566	0.977255968	1.019879142	1.130809816	1.281326668	0.970919981	2.199323503	0.77258396	0.594058921	1.092342756	1.291066016	0.985399924	1.733105562	2.711803986	0.743885217	0.95099057	0.683979407	1.628285944	0.871371334	0.971800961	1.086390601	1.31379599	1.489558807	1.214684425	0.69617894	0.802089985	0.749936206	0.954727069	0.859505364	1.251888804	1.46962897	1.62100465	0.757907629	0.722112478	1.23672427	0.697169829	0.873528629	0.703867495	0.995266222	1.183721034	0.650958833	0.812879438	1.215202023	1.285798452	1.464760148	1.224310882	0.806695536	0.542862377	1.37825197	1.255114947	0.921274525	0.820775459	0.761296081	0.980839104	1.10890246	1.335959376	1.150163267	0.880431629	0.794239547	1.064482392	1.185742859	1.152375942	1.843521195	1.673572933	1.187790243	0.639686715	0.872077652	0.640163416	0.851125401
4-methyl-2-oxopentanoate	0.922879836	0.389339248	1.144842331	1.556843083	0.816877376	1.368329987	1.096617337	1.242758307	0.724840739	0.82299282	0.918578324	0.896843183	0.938468232	1.143186365	0.966673099	0.858692262	0.823570932	0.851669805	0.579722834	0.700151807	1.112735547	1.094803327	1.416879898	1.1983598	0.967422975	0.900144624	0.685328869	0.853987419	0.837664252	1.110033812	1.081078962	0.650719171	1.790921014	2.097309733	0.774765781	0.950126485	1.086273735	0.677737729	0.972954571	1.192866996	1.299908596	1.081837959	1.088750946	1.015445595	0.911784697	0.750268225	1.086074592	1.006840326	1.449562194	1.524188458	1.440222908	0.875844489	0.826727049	1.435314875	1.45995574	1.184079719	0.762662404	0.993159674	0.631879185	0.71512553	0.774439156	1.146051004	0.703391615	0.565862374	1.276489371	1.148803774	1.132612626	1.07846504	0.459799434	1.026126942	1.073336992	1.149889134	1.569942608	1.540223562	1.571997553	0.846824083	2.095046769	0.77644225	0.959821298	0.784310994
"1,5-anhydroglucitol (1,5-AG)"	0.965976974	1.172571695	0.836364663	0.250499025	1.657252161	1.008573924	1.065100576	0.401155027	2.077463705	0.849968417	1.071166262	0.888751829	0.947563692	0.742225926	1.650205292	1.090050852	1.004611492	1.125190236	1.299677096	0.995388508	1.179339021	0.338771676	1.564276577	0.674009497	0.944743783	0.954136851	1.040085038	1.251439083	0.921049344	1.3472921	0.66647555	0.921613097	0.928047434	0.953437531	1.702754439	1.009724688	0.306454353	1.070512494	1.496970691	1.550188134	1.081785792	0.977136007	0.493062486	1.173530472	1.602185458	1.155871813	1.316596023	1.409828912	1.298965302	0.010667205	0.689535861	0.893564751	1.301991251	1.502705526	0.679094378	0.788058064	1.005414698	0.755233519	1.348814531	1.351184548	0.824060734	1.069017428	1.946075973	1.474608918	0.987541743	0.5663258	0.822358873	0.039633273	1.096067242	1.28739113	0.978847897	0.993708019	0.603444005	1.341730939	0.822851888	0.783473224	0.953062106	1.046320711	0.703951957	0.141215789
1-stearoyl-2-arachidonoyl-GPI (18:0/20:4)	1.215455417	0.86007639	1.102315193	0.800174458	0.85476383	1.140770906	0.983445783	0.707316456	1.253308674	1.447647968	1.210046557	0.685138042	1.014923559	1.040826177	1.010423839	0.813953451	0.92823801	1.098702407	1.118211517	0.784362682	0.83848156	0.620065891	1.103878057	0.992198078	0.802663723	1.01253596	1.03837662	0.85049378	0.952411616	1.102838588	1.029077762	0.83107057	0.548942736	1.143917549	0.960070531	0.945039445	1.05822805	0.800341893	1.017335013	0.790135166	0.773091536	1.408939311	0.975887105	0.980108482	1.495487039	1.296772077	1.056988233	1.02014636	0.953054492	1.441233497	0.822847008	1.16720459	0.793372521	0.5981641	1.007801922	1.347469282	1.035749023	1.093381785	0.859740376	0.840235688	1.373111237	0.92915421	0.777082319	0.924307287	1.192774635	0.929914945	1.154542535	0.839740264	1.112412973	0.810063454	0.814656871	1.046130513	0.779727041	1.084870519	0.863321109	1.038616179	1.267322484	1.054531391	1.058748296	0.945602094
sphingosine 1-phosphate	0.843200132	1.171264318	0.939921195	1.250608326	0.95449904	1.170236522	1.059361154	1.114844831	1.369981535	1.195148663	0.993451521	0.833293853	1.229656693	0.98836952	0.945803471	1.120172018	1.195527025	0.983616958	1.191723299	0.820536672	0.874101512	0.909680076	0.922130855	1.160468791	0.952802842	0.639020274	1.092806384	0.904620542	1.059568977	0.971682926	0.837953615	0.987913744	1.374316742	1.289408013	0.932108688	1.101381803	0.986406401	1.339577853	0.930670049	0.914700943	0.952093983	0.91645974	1.324008355	1.126627697	1.154152718	0.925511774	1.062078311	0.908917816	1.006548479	1.264252395	0.660968932	0.942713976	0.832552351	1.260083005	0.873735117	1.208581328	0.911335002	1.012706955	0.855874363	0.986778414	1.480329165	1.190184372	0.914934244	0.986325975	1.372416385	1.018043015	0.871909406	1.01293985	1.36869455	1.026093872	0.97067255	0.753208425	0.797786761	1.336495521	1.296285198	1.130067877	0.750549797	1.010925691	1.380485964	1.030763647
