	temp41	temp81	temp42	temp1	temp43	temp82	temp83	temp2	temp3	temp44	temp4	temp84	temp85	temp45	temp5	temp86	temp6	temp87	temp88	temp46	temp47	temp89	temp48	temp49	temp90	temp50	temp91	temp51	temp92	temp52	temp53	temp7	temp93	temp54	temp8	temp55	temp94	temp9	temp10	temp56	temp11	temp95	temp57	temp12	temp96	temp13	temp97	temp14	temp58	temp15	temp59	temp60	temp61	temp16	temp98	temp62	temp99	temp17	temp63	temp18	temp19	temp64	temp20	temp21	temp65	temp100	temp22	temp101	temp102	temp103	temp23	temp66	temp67	temp24	temp104	temp25	temp26	temp27	temp28	temp29	temp105	temp106	temp107	temp30	temp108	temp68	temp69	temp31	temp109	temp32	temp70	temp33	temp110	temp34	temp111	temp71	temp35	temp112	temp113	temp72	temp114	temp36	temp115	temp73	temp74	temp75	temp76	temp77	temp116	temp78	temp117	temp37	temp38	temp118	temp119	temp39	temp120	temp40	temp79	temp80
glutamate	0.702602937	1.21662745	0.932324504	1.109333883	0.705455032	0.664003677	1.382934945	0.608327716	0.813860562	0.807380987	0.565264315	0.976235068	0.760170241	1.731366553	0.775511799	0.790651319	0.900122517	1.033572614	0.823111849	1.006102396	1.115567761	0.839335157	0.580575536	1.000527419	0.779822611	0.811594946	1.497992394	0.592591894	1.125203527	0.868493743	0.63269336	1.131188523	1.009651413	1.164299601	1.338825387	0.892446968	0.920135785	1.234148166	0.567651271	1.048603989	1.058524839	0.545138926	1.172894223	0.788430959	1.244699733	0.851513258	1.202487874	0.828027044	1.302721737	1.422041817	1.778647929	1.64655919	1.081150896	1.042105827	1.206709333	1.315256896	1.341696578	1.43321156	0.625387991	1.199010484	0.994730271	0.539754841	1.772611016	1.231727784	0.829157121	1.218309999	1.198762923	1.069749544	1.29081412	0.871872003	1.17657033	1.188418617	0.822763927	0.632885382	1.171905749	1.426350947	0.972333666	1.486859482	0.969872171	1.067994313	1.198906743	0.916054206	1.071836723	0.643692794	1.252357842	0.771531796	0.952366589	0.701485695	0.986333984	1.191006461	1.78253802	0.777321604	1.458142499	0.605798501	0.828629179	0.698503811	1.218425338	1.022049729	0.999472581	0.827949537	1.529503999	1.015554484	1.122259657	0.888400968	1.104421029	0.793039849	1.544267482	0.858655161	0.534262787	0.940792988	1.498382607	0.508727455	0.642088523	1.586852914	1.657913236	1.903530823	0.923152929	0.55218611	0.710617036	0.962274473
glutamine	1.181281547	1.046636627	0.891174867	1.111254131	1.26198512	0.877608916	1.146614427	0.958455283	1.277839591	1.03891539	0.968129613	0.818330859	1.00887673	0.980801238	1.021006568	1.01714461	0.936648237	0.979482827	1.158402523	1.063218059	1.028269658	1.328782875	0.924375538	1.127096363	1.00146565	1.185994653	0.896369038	0.979107184	0.913877669	1.086680786	1.047342861	0.976520724	0.845602824	0.554248224	0.938858491	0.752553335	1.054491652	0.794948749	0.972352556	0.981300082	1.233783722	1.043937374	0.806081787	0.939449357	1.075015206	1.142367741	0.84716681	1.000551092	1.014018	0.978854406	1.029706565	0.929163532	0.962485672	0.89863776	1.036515455	0.799370379	0.762799303	0.886593649	0.848282803	0.989660062	1.018546959	0.925846233	0.918249211	0.987397157	0.962922967	0.759384852	0.879393714	1.037789488	0.661599767	1.167612821	1.00213381	1.023485084	0.942412187	1.168515686	0.679204975	0.820986475	0.907227498	1.074306425	1.074625111	1.157647118	1.064712265	0.984617861	1.138505954	1.004827387	0.847723566	1.018350697	0.961816305	1.168857675	0.945983929	1.028790659	0.883750914	0.952562065	0.850618141	1.054828639	0.939496158	0.958857862	1.100024012	1.000683387	0.999448908	0.890146756	1.159021663	0.664530362	0.979916942	1.035239753	1.040575063	1.001988024	1.097929942	1.061655795	0.972701777	0.99409511	0.892012209	1.157824998	1.043656263	0.864729639	1.028076685	1.194485148	1.155432106	1.021721272	1.155131709	1.356266988
threonine	1.000770563	1.370806465	0.741899524	1.964925589	1.492215659	0.73389868	1.209252053	1.304428817	1.495507885	0.958088458	1.139882454	0.953620257	0.86330316	1.026106495	0.969309552	0.935948446	1.340721593	1.012987422	1.273698674	1.614290723	1.531458496	0.990339073	0.804508813	1.231189887	0.976823906	1.317965651	1.323123873	0.967827836	1.338180675	1.064031765	1.393063673	0.96737944	0.673130525	0.766967862	1.115352133	0.67051546	1.27223515	0.794725511	1.871612243	0.822073884	1.127353218	1.229152638	0.898402511	1.025574488	1.156775333	1.229168783	0.365997875	0.934727962	1.538817272	0.877668469	1.504404577	0.972906041	1.002455982	0.760420151	0.7873915	0.94026341	0.523438365	1.268717059	0.786678129	1.085344285	0.952616902	0.986135915	0.989016963	0.944760863	0.765576664	0.662623737	0.816009737	1.111281509	1.463114671	0.970840417	0.83919215	0.926282224	0.993540711	0.99835872	0.798980149	0.604227292	0.704581202	0.973435783	1.157374143	1.316823085	1.194269053	1.193635246	1.172784317	1.018922528	0.829125348	1.440792834	1.713952269	1.192626866	0.864657661	1.030307697	1.081526878	1.106790273	0.985103718	1.178626677	1.457799848	1.333071474	1.18832258	1.127764555	0.753767916	0.793130602	1.304789849	0.490131604	0.802253136	1.224067495	1.00203111	0.603793112	0.866038047	0.899891052	0.847329908	0.779471102	0.875547232	1.253639054	0.942207209	1.447796492	1.107726203	0.999229437	1.040449831	0.89166769	1.539446624	0.955392057
tryptophan	0.996882121	1.002539678	0.998644162	1.400846402	1.163733506	0.730248107	0.890288908	1.250982454	1.219241305	0.926787668	0.930294436	0.977453014	0.804409447	1.265323858	1.092515371	1.149208684	1.182838001	1.121946663	1.461489207	1.235141197	1.06261222	1.09610138	0.869493233	1.243616091	0.898659967	1.058602832	1.132557235	0.861356512	1.259166614	1.162720193	0.819590026	0.872341613	0.480552011	1.107612421	0.827726531	0.952348161	1.195767061	0.860105092	1.593716984	0.929906376	1.015671123	1.00717388	1.15502076	0.84862842	1.053538671	1.187251406	0.464237535	0.827165659	0.685756501	1.081984873	1.335589083	0.969505441	0.940559377	1.058379493	0.979828405	0.924724679	0.788905302	0.960915487	0.827091592	1.258878392	0.971644284	0.726421064	1.435018983	0.870560503	0.787341456	0.846504727	0.817419854	0.975217338	1.134940539	0.811596342	1.12532928	0.992465186	1.008488701	0.902053215	1.089284587	0.858114034	1.032424724	1.069590603	1.147771561	0.818775815	1.001355838	0.973095641	1.643544306	0.87865431	0.865762583	0.773837393	1.218610037	0.966106224	1.098666888	0.982529773	1.216521848	0.866512088	1.270256133	0.772467778	0.971986476	1.525087156	1.093525035	1.564184867	0.833386215	0.978683149	1.448517971	0.678909237	0.927294493	0.984741435	0.702047777	0.864231132	1.295446428	1.022732657	0.67661366	0.729757921	1.323661186	1.294580832	0.914932415	1.46532966	1.32772604	1.155591959	1.086363116	1.026769617	1.125533236	1.387994782
valine	0.856613867	1.012299483	0.971582393	1.498331533	0.659918819	0.571344485	1.097803541	1.104787156	1.284754187	0.71724384	0.869042782	0.574890518	0.642848157	1.129703722	1.146475829	0.949332763	1.269519145	1.188663806	0.922520176	1.386350617	1.002996139	1.044033427	0.897214565	1.185818319	0.933609433	0.875344346	1.316969787	1.105074393	1.121901603	1.026817273	0.805549781	0.817325094	0.800834393	1.162716075	0.88366695	0.68705696	0.923181636	0.853227282	1.020907278	1.055003374	0.932758217	0.993183891	1.149157144	0.653415823	1.067199372	1.085154393	0.476877241	0.732724685	1.050994369	1.336190829	0.667524405	1.090015127	1.005448403	1.27360091	1.163329215	1.061956855	0.073700361	1.455529402	0.838576925	1.093764499	0.831943877	0.942161179	1.493170026	0.984792468	0.921886298	0.835644878	0.765758641	0.442715783	0.998549162	1.083104129	1.166286182	1.127525034	1.030219907	0.545056789	1.15852317	1.003511042	1.072964175	1.204538025	1.046609644	0.757402652	1.096282781	0.81512554	1.635651138	1.07686547	0.966101301	1.395968662	1.060116253	1.001450838	0.880855707	0.880516551	1.224823521	0.903704506	0.874904343	1.108356275	1.114522462	0.863891075	0.76232813	1.130445074	1.166048105	0.956383761	1.232236165	0.698713517	0.875823009	0.941352578	0.901613433	0.98120609	0.739593156	1.036313895	1.118754541	0.829613082	0.93181241	0.917715905	0.729622652	1.389023566	1.480903674	1.253547768	0.943688025	0.741247595	1.049095658	0.892619641
glucose	1.1275582	0.827941546	0.936053644	1.093616046	0.979230143	0.971058655	0.997474041	1.34534007	1.371774534	0.582395104	0.935292256	1.312484887	0.907669786	1.148156965	0.89462961	1.022638754	1.040560864	0.881160554	1.138877963	1.068991961	0.830297954	0.969902372	0.852160656	1.096418209	0.81872658	1.181959193	0.947586652	1.024150319	1.124019168	1.076163192	0.971144572	0.933202694	0.986771275	1.772352989	0.818615977	1.015214664	0.855333868	1.170441116	1.382475045	1.108869327	1.016912569	0.920720768	1.075872346	1.154027943	0.981265822	1.088511776	1.12481432	0.923974368	1.028184048	1.144243792	1.057033155	1.060372474	1.086626369	1.296620393	0.989298675	1.203802507	1.877642102	1.050540049	0.957416807	1.0032428	1.547648813	0.741727862	1.230108251	0.630779161	0.940652539	0.823847998	0.954238871	1.010168953	1.1636484	0.98043331	0.936938419	0.861320466	0.981744435	0.975636973	0.837698741	1.042065022	0.848305117	0.937567868	1.046680149	0.817863394	0.884734808	0.898102552	0.968622067	0.970745623	1.002525959	0.927324891	0.724373727	1.03595991	0.816908206	1.108956557	1.387643739	1.034767853	2.390291552	0.909431016	0.950700811	1.026391408	0.758774488	0.967017434	1.08088876	1.077600888	1.647431645	0.768176453	1.00838993	1.055345761	0.649122452	0.890027092	0.597837087	0.957441795	0.839942863	0.886615775	0.892320973	1.08450293	1.052686414	1.234373152	0.8401278	1.0980965	1.241617128	1.124972981	1.090146447	0.957294136
alpha-ketobutyrate	0.980897805	0.40272812	1.039595763	2.390181125	1.560507064	1	0.956224762	1.269924272	1.901186791	0.260883024	0.590667409	1.30045308	1.02203811	1.33439659	3.035048896	1.538821349	0.827336897	1.928209852	0.580397596	0.652340913	0.912688382	1.317670119	1.34214822	0.832153683	1.445422607	0.953409882	1.420540697	2.292328703	1.750913122	0.568407579	1.121680359	1.112709804	0.260883024	1.366452801	0.694589818	0.86406101	0.62721479	0.78959844	1.155021904	1.036922269	0.558537291	0.616633284	1.098826062	0.994074614	1.192294427	1.546155247	0.33539915	0.825083279	0.612100342	1.762425424	1.365605553	1.025230021	0.784673472	0.933806407	1.129154572	0.941064256	1.709500755	0.307879093	1.344467176	1.085729587	0.630717323	1.250235109	0.804188044	0.260883024	0.514548902	0.784885552	1.240504065	0.880893521	0.589895138	1.082841872	0.840150598	1.21525155	1.823014963	0.260883024	0.979457161	3.605380191	0.444343998	0.741059972	2.210206617	0.818744444	0.730744101	1.083077516	1.139190883	0.913175737	2.056040531	1.067283984	0.548729127	0.598212316	1.213298915	0.635173145	2.354211073	0.975533681	2.554594531	1.881255556	0.758981802	0.732428959	0.637974101	0.896468547	2.224942963	1.348401367	0.643175416	0.260883024	1.042921563	0.840366963	0.260883024	0.842640931	0.48062253	1.804340142	6.239760714	1.089543814	0.578230739	0.458544789	1.314486777	1.172102912	0.740217007	1.286563983	0.76089802	0.632867043	1.806353831	0.489959405
adenosine	0.649014267	0.627189877	1.290878046	0.927043221	0.667798705	0.760111877	0.807466845	0.499662693	0.622964111	2.119739792	0.769030609	1.198510402	0.588405858	1.277090361	1.600041901	0.656076764	1.224187635	1.645335317	1.528844985	0.870354696	1.061634996	1.692579246	0.813550942	0.935626742	1.114678092	0.71884729	2.157727682	0.790134294	0.703109091	0.996122017	0.649837632	1.117016195	1.718105634	1.155716411	1.813297438	1.790121724	1.202853491	1.076109866	0.603982737	1.791998911	1.538771448	0.884121431	0.838073789	0.67369634	1.029199053	0.872215122	1.239833651	0.700703945	1.21941296	1.180838449	1.717523203	1.041149358	1.045075527	1.006687478	2.06919193	0.703065094	1.037893612	1.763206302	0.706572249	1.220330603	1.008973204	2.211005426	1.017810228	1.520894178	0.812423792	1.003877983	1.336169366	0.822959921	1.336793698	0.804056064	1.501678155	0.979960613	0.52136976	0.685493704	0.811319687	1.277178354	0.912557876	1.29310511	1.468029163	2.36006369	0.794018562	1.125365067	0.894515095	0.893794389	1.099557939	0.63881754	1.03051895	0.638763068	0.792438876	0.610437661	1.845970124	0.855404245	1.217671953	1.492390689	1.061859169	0.921177013	1.483796694	1.326045966	0.773830425	0.934455595	0.644723555	1.616207496	1.366040938	0.904718108	1.678674237	0.774226394	0.962996795	0.804343089	0.731815801	0.844696319	0.894682701	0.47820913	1.939253315	0.696163919	2.009599631	0.832414992	1.16948524	0.909025581	0.578996878	0.649667931
betaine	1.206727897	0.927559021	1.002903697	0.842685716	1.050787658	1.08962081	0.916660891	0.704395848	1.433517886	1.117487715	1.110632281	0.967558806	1.068217142	1.227015516	1.093851231	1.019145901	0.843499978	1.077135258	1.409426614	0.995580854	1.075760752	0.825699055	1.419096606	0.975344301	0.947031475	0.949510043	0.940027232	1.00382195	1.422504022	0.790150341	0.891562968	0.585952662	0.969963207	0.800058711	1.425359765	1.129839701	0.615942166	0.866235311	1.328347281	0.971126123	1.265462819	0.864394931	0.906960858	0.889082566	1.212292728	0.767535872	0.790029665	1.010258211	0.80181084	0.778541379	0.937233741	0.907824463	1.339582978	0.831206831	0.755802913	0.68118093	0.740983116	1.038372446	1.234429266	1.464436438	0.985802482	1.085745598	1.624653219	1.155673018	0.936954748	1.048943951	1.069741829	1.909368608	0.47713464	0.771471993	0.929029725	1.78483596	1.121707344	1.056414439	0.966650366	0.611106124	1.315868082	1.489102282	1.301044859	1.33255507	1.31161449	0.874135311	0.949854717	1.454137859	1.215722405	1.380888896	1.098521419	0.771978667	0.960865932	0.823924696	0.680954501	1.017850745	1.12292765	0.986429623	0.970373203	1.127520093	0.704707206	0.897154658	0.822585525	0.805124703	1.129347094	0.579947959	1.087747197	1.257292228	0.897413559	1.263662409	1.28756714	1.432893972	0.629569943	0.88519565	0.997096303	1.156104324	1.185304493	0.571224504	1.184000499	1.499916961	0.937074069	0.769678762	1.234747924	1.411760508
cysteine	0.622329124	0.936964841	0.840100527	0.95407551	1.335123663	1.000849608	0.64412621	1.347383899	0.798639185	0.96412999	0.766392101	1.187646946	1.07121899	1.370614278	1.365944392	1.097655009	1.126985234	1.026115129	1.090131463	1.074093263	0.811514058	0.853669632	0.725127089	0.897708099	1.18286352	1.168927402	1.013789789	0.991767665	1.568802583	0.754043496	0.935366647	0.763906543	1.69513624	0.646067676	0.523031498	0.961180273	0.702106578	1.204613463	1.092645525	0.800529289	1.21387541	0.661346542	0.991872633	0.989227344	0.856066685	1.053507901	0.998493032	0.626715875	0.860571738	1.360604765	1.480118971	1.078663283	0.820425114	1.108473721	0.898984042	1.049232036	0.933775392	0.610920809	0.773339854	0.955647922	0.734727682	1.102700004	1.274174666	0.990394509	1.018203684	0.726615893	1.175012281	0.792058854	0.59142574	1.010410949	1.266400843	1.12259685	0.928266782	1.025922812	0.7874272	1.381019784	1.227512679	1.119983534	0.867038393	1.044718956	0.727431419	0.964642449	1.126590872	0.979570219	1.086237375	0.992265293	0.999150392	1.152577563	1.061225668	1.034302973	1.010211013	1.155630479	0.759185772	0.657840896	0.869608986	1.177749817	1.101207935	0.942048	0.885394052	0.895040496	1.325683277	1.085494163	1.183403803	0.946394954	0.680397861	0.95586847	0.930929827	1.002784475	1.014414835	0.603325016	1.354235935	1.226865524	1.083694468	0.712215888	1.231448265	1.098608701	0.659036701	1.34281796	1.075177774	1.001831124
mannose	1.462028825	0.60294027	1.494004838	1.201039468	0.667375078	1.075150465	2.405388688	0.766279393	1.417376567	0.667649241	1.203552365	1.069572009	0.877765147	1.310476967	1.095843763	1.478786041	1.265160204	1.340221582	0.853905805	0.524333232	0.703051343	1.282440033	1.506955955	0.983642315	0.697758171	1.067110696	1.330014381	1.113904121	1.45322162	0.837566931	1.033023645	0.893441171	0.752394182	2.544107816	0.905467423	1.341543337	0.727549163	0.83120771	1.384031396	0.970166061	0.451017946	0.80062223	0.953138389	1.647318641	1.273111241	1.364372439	1.587328094	0.620720864	0.956999621	1.966043563	0.854411381	1.51146292	1.229599567	1.447778195	1.693613193	0.618503584	3.510238179	1.545931953	0.859920981	1.628593936	0.87679067	0.475013423	0.712314592	0.534536726	0.681565291	1.864045294	1.059770925	1.357096004	1.412972847	1.007066988	1.029540136	1.078682559	0.973296692	1.112800213	1.860740196	2.214061374	0.507792522	0.860566636	0.812563692	0.817232269	0.818580131	0.863253763	1.490423684	1.396627348	1.910475981	1.966308497	0.436117638	1.010017157	0.859403731	0.888267886	1.69544155	1.355694666	2.604501247	1.228303604	1.015111648	0.767126175	0.513170088	0.825057661	0.963690739	0.964248451	1.664123654	0.992933012	0.791040886	0.818905955	0.407184549	0.874843057	1.432415376	1.051038492	0.943543558	0.987375772	0.631409665	0.810868631	0.900115332	0.942763898	0.412384335	1.186691036	0.733160509	0.908427214	1.429344531	0.546575361
dimethylglycine	1.408901391	0.846542613	0.984877716	1.000813328	1.080964598	0.72616621	0.838151247	0.552056128	1.332978547	1.159911165	0.666233489	0.895378056	0.885681982	1.747562805	1.659078462	1.046330933	0.935735653	0.818477451	1.35171496	1.422090948	1.187488535	1.132284166	0.789472769	2.224202405	0.599876411	1.191852895	1.06411138	1.099791431	1.350346372	0.793770603	0.823623287	0.908790654	1.006023377	0.569419876	0.71443219	0.685035957	0.578104279	0.934298657	1.059135838	1.165998795	0.961067344	0.957380986	0.871161589	0.823607959	1.411387319	0.870920515	0.943136478	1.401882552	0.601631591	1.004046764	0.895418042	2.09651205	0.850399403	0.892760898	1.173398228	2.093379089	0.739751513	1.28689157	0.680099461	1.015806147	1.016564925	0.529908929	1.252426611	1.017370687	0.775299609	1.507867439	0.917440304	1.157383702	1.050047104	0.779356565	0.733445527	1.138886462	0.85989925	0.829381285	1.293980423	0.805751244	1.329723903	1.173433667	1.019473453	2.078562994	0.96027399	0.56958135	0.909244478	1.137478006	1.12944679	0.855948375	1.094699536	1.015698517	0.920958348	0.808517938	0.999186672	0.68901839	1.141321369	1.190868155	0.911319019	1.025810938	0.848446036	1.110125618	1.624356396	1.039200035	1.400928743	0.831049927	0.793681458	0.996385558	1.299713744	1.018613259	1.235135112	1.066615695	0.87127159	1.207334702	0.784028369	1.836885839	0.855852604	0.877633302	1.683645142	1.256215267	0.745761836	0.654598534	0.850319273	1.011824282
alanine	0.882229191	1.040423765	0.802103742	0.987842336	1.182804099	0.717520141	0.890742032	1.133754131	1.371076048	1.154622575	0.773869338	1.206670845	0.757452789	1.11682064	0.862690973	0.821053826	1.040648571	0.897547007	1.541025027	1.101321392	1.19633577	1.104084049	0.649996992	1.034614686	1.11430097	1.177998661	0.881224552	0.971114528	0.887924207	1.313318851	0.971528083	1.118086679	0.924853436	0.98446995	0.872246953	0.763894276	1.144209836	0.908664948	1.052208659	0.922993841	1.220517193	0.950088687	1.05603467	0.898673418	0.963126537	1.173411402	0.841282551	0.768821657	1.174693478	1.032514838	1.223629649	0.919419196	1.041838679	1.038896333	0.886791902	1.001537268	0.767283759	1.087958406	0.788248455	1.086798746	0.949129563	0.874014128	1.148175143	0.873259082	1.075640741	0.611696027	1.023921021	0.860970646	0.900019116	1.193480515	0.998462732	1.008398684	0.991578713	0.912734649	0.829918908	0.88148216	0.992510265	0.983820458	1.382878355	1.343879269	1.075560372	1.200566309	1.07786796	0.919556163	0.904734364	0.805654954	1.156573457	0.931043479	1.050735184	1.121360017	1.127079237	0.898345492	0.915254777	0.760462814	1.04144213	1.070050294	1.2252684	1.226369269	1.004683559	0.79251774	1.234004761	0.813535963	0.931387263	1.49513952	1.115874425	0.668015616	1.096746268	0.873223299	0.786776596	0.744682444	1.264024835	1.100368388	1.031895179	1.022746816	1.156192462	0.773945361	1.126855041	0.996743463	0.982725691	1.189782265
tyrosine	0.870753224	1.163382019	0.957893102	1.557650197	0.89465601	0.68533165	0.988672742	1.051128919	1.274924597	1.016862293	0.745451741	0.839180484	0.839544504	1.068545646	0.827799759	0.945676512	1.211061883	0.927053333	1.23844055	1.454704923	1.435678531	1.11789026	0.601266908	1.260820674	1.030831419	0.95704085	1.008904159	0.994122589	1.224232349	1.100539211	0.839165668	1.154335848	0.85682533	1.507839934	0.784665677	0.758707959	1.057919662	0.877115615	1.350804077	0.928239582	0.902050767	1.124042878	0.809477954	0.731983349	1.176015257	1.366467434	0.563286992	1.327180433	0.983706249	0.875430808	1.171992907	0.911881942	1.109618103	1.00599285	1.150935795	1.119283716	0.655352873	1.137446138	0.810437106	1.153300657	0.8426829	1.03995194	1.30036187	0.99706921	0.818332255	0.752995559	0.900771636	1.043851082	1.162157487	0.990123689	0.977757043	0.88645543	1.00293079	1.025483187	0.8305363	0.804329259	0.864915412	0.900996135	1.028831484	1.058973277	1.232807718	0.853744035	2.225363564	1.152635579	0.868598604	1.079218123	1.310733632	1.006979405	0.599876702	0.937821961	1.235540629	0.744637603	1.407026939	0.8596774	1.141554728	1.712055316	0.961038166	1.555931848	1.069990302	1.0725994	1.53838218	0.481262256	0.910633557	0.995155173	0.859443707	0.918022138	1.412384907	0.893437087	0.63718343	0.99628619	1.470447719	0.976008674	0.697551742	1.186128238	1.223478385	1.755709585	0.911486666	0.89993489	1.149655983	1.148048679
