	temp41	temp95	temp96	temp44	temp68	temp112	temp70	temp82	temp22	temp37	temp89	temp79	temp39	temp71	temp103	temp25	temp20	temp61	temp21	temp4	temp106	temp33	temp83	temp48	temp6	temp47	temp12	temp118	temp110	temp78	temp66	temp86	temp72	temp100	temp51	temp109	temp102	temp49	temp32	temp24	temp107	temp75	temp1	temp105	temp19	temp52	temp13	temp31	temp7	temp60	temp111	temp30	temp94	temp46	temp17	temp74	temp85	temp35	temp101	temp58	temp80	temp117	temp81	temp77	temp50	temp120	temp93	temp36	temp73	temp26	temp91	temp76	temp10	temp62	temp28	temp98	temp9	temp16	temp8	temp53	temp113	temp3	temp84	temp56	temp18	temp97	temp69	temp34	temp108	temp57	temp88	temp67	temp65	temp92	temp114	temp59	temp119	temp29	temp45	temp2	temp87	temp43	temp11	temp15	temp64	temp38	temp104	temp27	temp23	temp116	temp54	temp14	temp55	temp5	temp115	temp63	temp90	temp99	temp40	temp42
"branched-chain, straight-chain, or cyclopropyl 12:1 fatty acid*"	1.969247721	0.753718434	1.082302584	0.306134607	0.990415296	0.234994579	0.869563414	2.570649109	1.043874333	0.190551018	2.229447037	1.7712598	0.250163189	0.602224302	1.03401146	1.410611662	0.146514161	1.185725794	0.659093667	0.851921308	2.902410711	1.368329799	1.008877148	0.783410026	0.956546917	1.187975342	1.962908516	0.346617407	1.212396337	2.75715022	0.303269817	1.508744256	0.639073261	1.105121388	4.278805472	1.120998275	0.274774719	0.251715263	0.312184193	2.007363023	0.76916543	1.616157461	0.38524685	1.56336868	2.070638128	0.680124065	1.463268667	1.113455087	0.81256429	1.458647876	0.751080327	0.501826462	1.010818211	0.347800364	1.424978673	0.271659339	2.193683248	0.286331091	1.443254022	0.146514161	0.146514161	0.605476066	0.314214259	1.502987169	0.514554269	0.671057319	0.336626934	0.790907417	0.845640862	0.18991979	2.416447887	0.819987944	0.514770583	0.337785409	0.335934644	0.94849434	0.322555303	1.765325859	2.207305114	1.126612497	0.640518473	0.655642439	1.282835289	0.77524886	2.42428847	0.545915453	0.375821357	1.24233031	1.318401343	0.377042191	1.241523382	2.180801774	0.299554173	2.111728537	0.326764493	0.591168823	0.897314663	0.759837148	1.927322013	1.104087489	2.899392399	0.40695989	0.165675648	1.856019389	1.143526596	2.283795524	0.814446163	0.517865657	1.232423368	5.13623803	0.759941993	1.100548554	2.209214638	1.233327364	1.043590187	1.226090356	1.66356072	1.541863313	1.18666349	0.991122852
decadienedioic acid (C10:2-DC)**	1.099367532	1.363771611	0.204752708	1.88426305	0.910340501	1.074300191	0.480342162	7.749341426	0.937218919	0.820271617	1.347818993	1.41203885	1.800696842	0.737132593	0.476754121	1.960587911	0.129696047	0.21690666	0.349431313	0.399325703	2.914248929	0.446303976	2.216337083	0.536448507	0.154038067	1.308460302	3.565449492	0.393984432	0.254018191	1.057304831	2.754764278	1.636840981	0.36826445	1.736344974	1.758021549	0.758988644	0.129696047	0.203738149	0.808116182	1.356567347	0.597018025	2.575759733	1.840203861	2.105800494	2.35680912	1.005421369	0.197407533	0.770983886	3.269221755	1.362019864	0.535060162	0.782688406	0.944924531	0.688349175	0.129696047	0.587069702	1.295423801	0.516919713	1.150635435	0.330163576	0.716065644	0.600545252	1.301165557	2.181853915	2.740825947	0.302524237	0.317932493	1.543427314	1.663995289	0.860937074	1.680836389	2.803245108	0.472878324	0.375655607	0.360993438	0.57145527	1.807950055	1.311989012	4.297699144	1.894850664	1.029742622	0.571174931	0.695142572	0.257576567	2.608109952	2.486385022	0.138911632	2.727310349	1.659951883	0.129696047	0.690121688	0.77887639	0.916346279	3.631143723	0.377773723	0.714346529	0.24174261	5.326716445	1.619799639	1.061395702	2.834714262	0.743749481	0.615894177	2.134961672	0.807917423	0.281254079	0.755335339	0.928216926	1.140492803	4.822576626	0.208023329	0.186622643	3.662844268	1.406586333	0.578701067	1.568887722	1.279368837	2.392935756	1.681435632	1
deoxycholic acid 12-sulfate*	0.901786352	0.396700179	1.128316076	2.570125376	0.346945931	0.824514734	0.994276142	1.17074182	0.422123161	0.26323161	0.147969751	1.058233831	1.707109327	1.179594275	0.564684418	0.30630385	1.748751297	0.068373714	1.833366261	0.247721263	1.472984893	0.604059478	0.318005712	0.192508434	0.492401117	3.379485938	0.550025554	0.559144213	0.306749069	0.068373714	0.165474312	1.579772734	0.638982339	0.814717114	0.087534864	0.068373714	6.515044258	1.296107387	3.032290499	0.844745339	0.068373714	1.592248166	1.711622743	0.068373714	0.276178233	1.259698605	3.021284292	0.068373714	0.403223577	0.298173022	1	0.10078572	1.173984504	1.290536573	1.161100027	1.78136087	0.619823971	0.96867971	0.434698767	2.145318838	0.573289219	1.464027626	2.611466823	0.249679303	1.394328455	1.567681304	0.398696248	1.280036805	0.238861387	0.819531054	1.39881219	2.101348738	5.477322077	1.976113026	1.392590243	0.307642292	1.600960562	2.114872291	0.070563639	2.649559093	5.523142622	2.120248321	0.205113721	0.068373714	2.949487951	0.068373714	2.077826288	0.235568615	1.16128368	1.42915578	1.006501138	0.802449451	0.595716243	1.523123143	0.068373714	0.433804617	2.818743571	1.382637724	2.205997668	1.439401402	0.27224824	2.838764552	0.353474895	0.308403803	0.344258843	1.263222334	0.337964548	1.081559642	0.081352801	0.068373714	3.141264554	0.22160819	0.31756513	1.062737045	0.628993645	2.016773659	0.256599689	0.717719473	5.166627246	0.289351176
"cis-3,4-methyleneheptanoate"	1.503962146	1.228265221	1.284268483	0.574620666	1.162924556	0.65335	0.806276293	1.889292539	1.883501129	1.724973754	1.266668429	1.32644502	1.549706578	0.891203372	0.761216136	0.920550139	0.367630643	1.592668595	1.964132988	0.609717302	1.41381011	1.472516484	0.945833554	0.499526446	0.801311149	0.58617705	1.631556687	1.102521091	1.315724719	1.224469989	1.258689758	1.427154974	0.777120609	0.456269873	1.806801961	0.67580795	0.794190464	0.835212948	1.194085481	3.081115987	0.729815034	1.352968588	2.314085028	0.532673731	0.784029063	1.258865736	1.918793381	0.713414349	0.75269367	1.30356865	0.945943823	1.177072272	0.606406199	0.827056033	1.190589337	1.197398095	1.363030294	0.586336412	1.647288203	0.645307131	0.658057597	0.829183629	0.954010106	1.205156228	1.393445768	0.558669365	0.8690362	0.27677394	0.27677394	0.670711389	2.68494596	0.719777497	1.631035551	0.717794914	1.382912019	0.466057416	0.610205962	0.645737634	0.674912955	2.976780738	0.910616074	0.812936263	0.35593982	2.45177073	1.747838795	1.106425836	1.075516416	1.760440473	0.887481401	0.926043217	1.408382741	0.672003656	1.113690022	1.439741547	1.69368972	0.535786953	1.795299955	1.23512005	2.253779748	0.875153886	0.982082732	1.387020687	1.174752083	1.013328248	1.333768117	2.386019954	0.805012726	0.799851212	0.723179233	0.899081592	1	0.440866144	1.379228567	0.592525849	0.713220244	0.871258204	0.809270183	1.067907072	1.455977584	0.650624231
"cis-3,4-methyleneheptanoylcarnitine"	0.799840579	1.150892987	1.318370551	0.725119842	0.924331901	0.723871129	0.714152742	1.60083097	1.940439057	2.504083611	0.884982207	1.163556797	1.818587382	0.714013314	0.612126276	0.935430472	0.617517028	1.662934377	1.665040912	0.875983593	1.118104836	1.670966694	0.975467006	0.397296764	0.658062864	0.450921674	1.623776205	0.888237176	1.577146662	0.843309204	1.846422802	1.489340147	0.620645802	0.550241973	1.509827107	0.638910998	0.627938484	0.567020943	1.195279788	2.553991093	0.788625588	1.225610929	1.603277265	0.748861833	1.184439547	1.08129822	1.073143643	0.775110097	0.64613755	1.505056262	1.16942041	1.015221136	0.762187068	0.682503337	1.440381066	1.232731651	0.692782044	0.449567419	1.522666386	0.569243534	0.383358451	0.410953664	1.066156647	1.340036485	0.773169269	0.460365428	0.808474708	0.210941102	0.277622929	0.944798234	2.145337104	0.916586899	1.687369674	0.824183492	1.773583744	0.568508899	1.253185615	1.179191393	0.700555117	2.056778421	1.035731255	1.15886628	0.384309084	1.972128099	1.574853567	1.801702682	1.169466351	2.203176475	0.995284971	1.024174198	0.994650352	0.776215271	1.004715029	1.442250275	1.375038831	0.749216118	1.295605259	1.576306835	2.433019234	0.774327176	0.840589855	1.83952398	1.347574137	1.124462625	1.169219877	1.406849607	1.053161875	0.723601697	0.662966232	0.462978997	1.191665247	0.38862935	0.924127321	0.87806257	0.770472288	1.054958111	0.478104604	0.940052089	1.301484762	0.756381101
N-acetyl-2-aminoadipate	1.109574831	0.929905553	1.479213075	1.21876408	1.02196987	0.860263747	1.134275219	0.554917341	0.844781737	1.365627338	0.743985214	0.743172136	2.929932795	0.949335602	1.5278343	0.798922462	0.824800555	0.636176941	0.613245208	0.756944168	0.75157953	1.122135629	0.882677877	0.723360694	1.241584748	1.006395655	0.718243332	0.810506728	1.601331939	0.412957697	0.823620754	0.862625446	0.886695069	1.188095532	1.110685479	0.99779966	1.477800666	0.308466698	0.73429324	0.728234971	1.193464362	1.108900061	1.003396906	1.463934333	1.245903701	1.984406925	1.385245988	1.346383794	1.269126717	1.014572537	1.433634605	0.784217905	0.815971953	0.852897848	1.455774216	0.845806466	0.308466698	0.769957607	0.730297004	0.910087825	0.406549469	0.527589119	1.22896737	1.189090924	0.808675207	0.843497157	0.804502943	1.322863208	0.78489058	1.108007351	0.985226289	1.689963726	0.942552269	0.564678467	1.231708365	1.706277675	1.832749021	1.347634844	1.172860798	1.615847896	1.099606244	1.005758604	0.801233867	1	1.915261767	1.614751917	0.869544991	1.784255625	0.969182668	0.829547002	1.334705228	0.984568283	1.214399024	1.399401508	0.64863296	1.040599415	0.888637654	1.736642365	1.067992598	0.529772694	1.163627753	1.028290084	0.96266128	1.078285998	1.230817751	0.70139292	0.734276476	1.436048692	0.997206616	0.807445112	0.759836043	1.153592107	0.96721284	1.250815697	0.630845832	0.76857244	1.100555533	0.802340323	1.818373467	1.222642964
4-chlorobenzoic acid	1.196267696	1.185014581	1.168749898	0.761760178	0.866145757	0.91350211	0.795273121	0.797012202	0.815777577	1.205914097	1.158800075	0.978061923	0.761304026	1.016893928	0.907987554	0.847761188	0.992086571	1.524151638	1.25830238	1.207404737	1.176836421	0.772803545	1.459801574	0.81844729	0.986343939	0.868129205	0.812067266	0.762821139	0.803064366	0.883605803	0.839073929	1.158005881	0.865186615	0.929738283	0.913394181	1.009220794	1.356012658	1.039685255	0.940394735	1.355735709	1.013592933	1.265315723	0.917477152	0.848919896	1.065549501	1.014199778	1.211952006	0.886204242	0.707176661	0.76748041	1.466818989	0.736451868	0.950574671	1.227106854	1.823192089	1.62869402	0.696721812	1.290090497	0.78019362	1.131555154	1.002997573	1.021184611	1.286797648	0.876763518	0.738999397	0.894284655	0.865638695	1.054671082	1.36752236	1.345720721	1.035028021	0.982079729	0.877523093	1.024933614	1.034221609	1.051634817	0.876386785	1.394074907	0.957201098	0.997002427	0.884340941	1.200751837	0.959549061	1.374755633	1.114881156	1.418175635	1.453900103	1.173044654	0.740410619	1.153399557	1.592576528	1.607348533	0.765851294	0.950295684	1.251639298	1.385976166	1.056298161	2.207392519	1.066046381	0.948271508	1.153035042	0.8737802	1.077694557	0.815580047	1.677371992	1.329818517	0.932328576	1.328549843	1.071336934	0.877462001	0.921046951	0.92035865	0.847704169	1.203900103	0.824442435	1.065529137	0.936462457	0.981305899	0.947088363	0.922293225
2-methoxyhydroquinone sulfate (1)	0.810305174	3.380182895	0.779892538	3.377778221	0.17044247	0.17044247	2.412915392	0.391163573	0.405322211	2.015216296	0.680732178	0.528499374	6.663260877	0.988011554	0.923294902	0.17044247	0.989807576	0.864165873	2.228204527	1.284474888	0.415280154	0.17044247	0.441452183	0.17044247	2.128714897	1.758335287	0.959404918	0.246533927	1.649815658	0.746416687	9.726924861	0.260193671	5.860638685	0.17044247	1.10932285	0.411807846	0.307608647	1.101979116	0.17044247	0.630523391	1.578094521	3.688599752	3.328058351	1.033251348	0.512474868	3.137081365	0.283891181	1.421311794	1.010192424	1.749295311	2.534346423	0.208099061	0.927335951	1.270435984	0.17044247	0.483399271	1.391078761	2.382612513	0.406709139	0.846055986	0.371676736	2.177616579	0.17044247	0.299147389	1.116856164	0.662123397	0.520247651	0.334319482	3.602690042	4.075093668	0.475337128	2.36353477	0.956182057	3.128360681	2.871599407	0.664378402	2.097464117	0.362167798	2.224432881	2.201922741	2.375797608	1.773072644	0.847562649	0.681979416	0.652005807	0.298798162	0.195606731	0.180061165	0.204267547	0.17044247	1.502322356	0.524647905	0.327484622	0.425717037	3.758734403	0.604720544	2.072988331	2.473161946	1.300509372	1.731724231	0.58887564	6.114207031	3.814640571	2.177277331	0.17044247	1.288795318	0.398746776	1.480730183	0.278752563	0.263516311	0.17044247	1.359468777	0.17044247	1.141062546	2.378800956	3.625579342	1.553349331	0.667920556	0.619148586	0.401331052
3-hydroxyoctanoylcarnitine (1)	0.876803552	1.148815906	1.044708641	0.370050227	0.949991445	0.851679015	0.477697859	3.051013402	0.602875336	1.159678198	1.102901538	2.07069358	1.268404132	1.385648087	0.580898589	1.142587735	0.250344205	0.605629652	0.982443953	1.065100968	1.973158691	1.592220867	0.842169359	0.932958313	1.006616046	1.475583582	2.726192716	0.408007559	1.572110264	2.312572615	1.632559644	2.161573904	0.684721666	1.27739468	2.670481592	1.465428736	0.402427041	0.492897991	0.383217374	1.181660544	1.191373319	0.807988658	0.744402462	1.769291183	0.779005974	0.993383954	1.305961272	0.611839011	0.610061102	1.301188304	0.840279028	0.922759126	0.710685106	0.369039557	1.895074211	0.38623841	0.520489968	0.566379254	1.915508192	0.19160264	0.248819803	0.802235253	0.382146463	2.233020839	0.979028772	0.426627127	0.36120166	0.592536407	1.6532964	0.943941536	1.936847812	0.898129735	0.814946222	0.344023634	1.740989072	0.683853426	0.678162279	1.323035386	3.572357725	1.993246899	0.419131196	1.04026062	1.300425767	1.089532839	1.901279988	1.677052849	0.456653624	1.351655053	1.314434056	0.604216327	0.961739221	1.813760202	0.391286159	2.359631349	0.472980878	0.657599081	1.64190022	1.21901031	2.708384505	0.884010816	2.204071971	0.742260639	0.422547497	1.778761425	1.658235984	2.416002442	1.164638833	0.476890308	1.332141043	0.883070017	0.547444593	0.538770929	1.123871647	2.327559997	0.217181564	1.460870309	0.815287292	1.702183208	1.323724245	1.401719818
3-hydroxyoctanoylcarnitine (2)	0.620979065	1.111186647	0.988141045	0.395880317	0.467140252	0.848936665	0.576318468	2.712054462	0.64467953	1.023744333	0.944776475	1.707396512	1.652804326	1.406912195	0.864557741	1.114116304	0.265664495	1.042090862	0.791223958	0.711623992	1.883921954	1.605442903	0.688480213	0.95317551	1.163519765	1.089820673	2.349292611	0.350481918	1.655590322	2.0096181	1.698021609	2.064636652	0.615892954	0.895848122	1.852823464	1.191725027	0.304357006	0.423425252	0.310908458	1.084054738	1.22491481	1.110897786	0.780371399	1.62242414	0.944157194	1.039159152	1.075205737	0.613662105	0.974279303	1.144552928	0.794281371	0.816671956	0.614312684	0.223464604	1.780092543	0.394826974	0.410861589	0.542195914	1.4615208	0.095696149	0.189639121	0.553730349	0.40384016	1.69881431	0.828996526	0.37479756	0.240089768	0.430566227	1.825969641	0.708617887	1.934438274	0.638771986	0.785367722	0.346501997	1.653483637	0.644341413	0.475753752	1.186183819	3.508315788	1.667107312	0.679778465	1.018117441	1.202076311	1.08080954	1.724330546	1.157219719	0.388544886	1.097007312	1.231521162	0.665818212	0.87297576	1.690592799	0.399347677	2.115941055	0.526778016	0.632387796	1.453936015	1.109476056	2.415612148	1.284749595	2.122565364	0.666137344	0.443998525	1.530153792	1.397774846	2.272244166	1.044767573	0.518142454	1.093725172	0.877071123	0.620284875	0.362216965	1.011858955	2.227598448	0.104561569	1.03244249	0.881369663	1.659650283	1.219441328	1.663541442
"cis-3,4-methyleneheptanoylglycine"	1.26038524	0.50418479	1.568622313	0.573619356	0.735665786	1.410311501	0.475520104	1.277674634	0.393250436	2.3403529	0.709842116	0.750308806	1.314076314	0.53037154	0.954929293	0.28968251	0.213895897	1.411000232	1.040163499	0.835973469	1.99050749	0.999094169	1.313881673	0.561880984	0.33877331	0.624274774	1.438444666	0.468146191	0.528675915	1.169903203	1.417490773	1.931194275	1.445942102	0.450033314	0.913601689	0.443681267	0.61408979	0.323048533	0.904756736	2.597507842	1.55436109	1.052145173	0.883596973	0.60703404	2.161264121	1.769466009	0.945754947	1.671385472	1.293612768	1.633325598	0.650794661	1.757645289	1.118132341	0.817542428	0.348396829	1.998334319	0.879696659	1.645030282	1.142900456	0.746030439	0.329842266	0.518236399	1.337088914	1.789225851	0.676296424	0.87697168	0.354337134	0.887471085	0.253366921	1.401043577	1.293526677	0.409439358	1.829520359	0.490548664	1.132861453	0.41260228	1.318620442	1.010862486	0.321951804	1.81393782	2.149581895	0.510798853	0.492139483	1.451901122	1.048585481	1.064224167	0.745566294	0.970350879	0.330654519	0.865727397	1.229377372	1.428263425	1.020545894	0.622590377	1.170296229	0.808480375	1.12721311	1.196456778	1.274088741	2.038265745	1.000905831	3.490114464	1.694136054	1.490982864	0.515597512	2.172175267	0.653549585	0.786351148	1.278135036	1.035450932	0.645756444	0.321798337	0.588805127	0.748714244	1.563861086	1.830759326	0.709265678	1.209490264	1.761815106	0.964893434
"bilirubin degradation product, C16H18N2O5 (1)**"	1.005077527	1.265901903	0.554422272	1.125930413	0.718146308	1.134710213	0.540089779	0.894560572	1.877952739	1.522732591	0.795751932	3.227426396	4.749073714	1.596927357	0.5558894	0.898562875	0.222099084	2.095371943	0.563334142	1.365925016	1.887100039	2.549208368	0.882143098	1.105755248	0.794307772	0.411631369	0.627299207	0.495912282	0.222099084	0.715217794	0.342707928	3.804194379	0.285337762	0.495027986	1.149642764	1.616826898	1.227745087	0.359187998	0.605272187	0.986314939	0.941299083	0.305957947	0.222099084	0.857351216	3.253961031	1.656884377	0.863389123	1.000162217	0.516113288	0.401045652	0.222099084	0.635590921	0.498303902	0.222099084	1.703324294	0.222099084	0.510551982	1.350719711	0.991821694	0.222099084	0.941261759	0.222099084	1.508242188	1.093934961	1.291354136	2.034364103	0.289489362	0.552386667	1.07839661	0.375656583	0.999837783	3.552919255	1.058370741	0.460701207	0.68500529	0.924919502	0.681867186	2.469495362	1.076561982	1.262189581	1.295000423	1.516430543	0.785869632	0.708195102	2.01138101	0.629616178	4.314476478	1.286062713	0.760270974	0.984488924	3.555219	2.022101668	1.768452151	0.387359155	1.382735261	0.982912694	0.812694247	1.789586261	4.099423054	1.139461871	3.508618301	0.651671909	0.249101707	0.812206162	6.995717766	1.507622032	0.222099084	1.53600565	1.803301469	2.261921134	0.743317174	1.073110929	1.419315847	4.126442903	0.761376344	1.924530469	0.879421303	0.668878365	0.457907634	1.04572358
"bilirubin degradation product, C16H18N2O5 (2)**"	1.124702823	1.09865503	0.591817702	0.851940797	0.708049268	1.102842119	0.736006492	0.704815554	1.473202025	1.471102455	0.90303882	2.71045815	3.533228578	1.298865388	1.03210749	0.879053105	0.297152123	1.678451085	0.676075009	1.295357178	1.673623948	2.217655002	1.002823306	1.203009563	0.738624259	0.494131447	0.770720368	0.49958658	0.51192825	0.874966441	0.663480265	3.304441033	0.502808242	0.50247215	0.997176694	1.257584999	1.040938272	0.436899411	0.675912988	0.821409993	1.008550259	0.529836192	0.605019017	0.912378426	2.486549963	1.890194351	0.86495599	1.121609706	0.759158003	0.467312383	0.355559811	0.71286837	0.591895364	0.337250166	1.452818251	0.29870136	0.4880443	1.26703976	1.122094428	0.176564752	1.042163468	0.520039983	1.557187513	1.147982879	1.182327189	1.726934018	0.336141464	0.386920802	1.318646607	0.508401294	1.072418436	2.540600507	0.980069481	0.597635707	0.893642975	0.97446304	0.650619059	2.16459131	1.208921299	1.059681757	1.434045308	1.768557195	0.963592943	0.807723955	1.872242222	0.56433181	3.439804397	1.26802929	0.690283261	0.959061728	3.0359692	1.889574388	1.488781426	0.570614452	1.467753587	0.919240861	1.092600019	1.456011794	2.871786288	1.305293983	2.957374573	0.855420888	0.454532856	0.902254159	5.207921057	1.339595444	0.403232642	1.263863624	1.606752368	2.371215535	0.790777423	1.120894674	1.223312996	2.962494954	0.755995257	1.895996288	1.120306848	0.777165031	0.552667679	0.902014476
"bilirubin degradation product, C17H18N2O4 (2)**"	0.667401699	0.630661178	1.062076964	1.279635365	0.918191673	0.607121685	0.962640796	2.277450584	1.396631042	3.281098042	0.351681432	2.366234327	12.0024932	2.766028962	0.438426293	1.083060467	0.96251152	2.191422287	0.575515307	1.235197323	1.862198115	3.077531105	0.706472899	2.759779343	1.884226914	0.878171211	1.423934342	0.576379616	0.414188704	0.694017984	0.497989743	4.013297062	1.506974494	1.182987887	0.865398644	1.099090813	0.376960624	1.359214587	1.087204718	1.677431746	2.096056498	1.806982066	0.352364753	0.407015678	2.578296609	0.998542864	0.688237456	2.261206007	0.628167979	1.314122773	0.586112327	0.224871785	0.397205401	1.177347716	0.686405416	0.176983894	2.634258772	0.806415094	0.806651486	1.011754972	0.640822349	0.887109791	0.542165537	0.452432531	2.973725375	0.966363974	0.768230364	1.001457136	0.382017201	1.548819609	0.405926057	4.612200424	1.270922096	1.841484248	0.376631891	1.116890408	0.884561188	1.363658022	0.366958279	1.670122056	2.838793439	0.353469148	1.815492185	0.677810343	0.636855393	1.126320241	2.436442814	0.279411901	1.07374883	0.64574965	0.791714453	0.907838433	0.834102531	2.111148663	3.531670093	1.242610435	0.244296576	0.214614579	1.412026084	2.163483682	1.748763096	1.40992441	0.506422296	0.732221182	2.525348448	1.069504851	0.136856316	0.25982459	0.474815919	0.617862756	0.814570625	0.166150482	4.388288982	0.735394009	2.029017144	2.475266541	1.827422605	2.235727359	0.861265474	1.877404783
"bilirubin degradation product, C17H18N2O4 (3)**"	0.820621991	0.686218553	1.065422316	0.988563178	0.971511077	0.551017769	0.698726711	2.017658576	1.587618678	3.06634896	0.523258463	2.041249523	10.56861477	2.815462337	0.450533821	0.97856404	1.098433633	1.980398857	0.614925437	1.022125556	1.800334331	2.616677134	0.609938183	2.264386075	2.141841221	1.139190587	1.624672134	0.662732277	0.575212112	0.876337631	0.58644575	3.066545987	1.378822023	1.288509611	0.847082148	0.992476018	0.41453323	1.214535077	1.127085719	1.677275358	2.197787752	1.413388008	0.373357592	0.464759811	2.151495561	0.982849385	0.739468272	2.062534634	0.461034763	1.294931471	0.576181856	0.187526937	0.452497937	1.153077937	0.507730245	0.264841701	2.857382984	1.058200032	0.716788577	1.02817799	0.62602054	0.905820927	0.518077259	0.411266886	2.90075363	0.793909392	0.864232763	1.003931311	0.455293263	1.608746783	0.452334774	4.353894984	1.261095103	1.723025724	0.45948933	1.088920906	0.901849594	1.285381802	0.486682183	1.689758888	2.422599037	0.307698228	1.833031635	0.733271147	0.610778627	1.200752398	2.312279114	0.251973352	1.048453335	0.674202963	0.734708831	0.996068689	0.743181007	1.980980704	3.404420185	1.004439272	0.369543266	0.132057581	1.510454764	1.999599788	1.48437019	1.589610502	0.520555494	0.704058763	2.174489268	1.011797013	0.108765254	0.214362678	0.546636989	0.709966505	0.846574187	0.292588693	3.737762754	0.660983659	1.948911424	2.547077222	1.888830396	2.444669179	0.921281417	1.698120236
"bilirubin degradation product, C17H20N2O5 (1)**"	0.97473647	1.090153597	0.596275871	1.031490352	0.685168693	1.374010518	1.001782549	0.800434611	1.10147812	1.573963316	1.006878895	2.644304999	3.477239629	1.374030846	0.920016635	0.986416071	0.423639816	1.691564342	0.792089136	1.530890942	1.810696226	2.072299061	1.065011653	1.139263639	0.974219343	0.626260534	0.675119853	0.504942233	0.554302997	0.918941142	0.624591439	2.631905758	0.577278467	0.450324429	0.853186227	1.08246968	1.404012605	0.582447609	0.751578777	0.805642088	1.153488024	0.538388027	0.702627881	0.662525067	2.385711221	0.763361377	0.935214287	1.113996818	0.859714885	0.577000833	0.473761267	0.839845663	0.628471731	0.429610883	1.464047563	0.376285219	0.439591572	1.471698179	1.132891223	0.240217468	1.139120756	0.603694352	1.377854219	1.082769773	1.084852415	1.842597028	0.415529381	0.57269073	1.162631358	0.519319762	1.081168634	2.374977977	0.883090349	0.599546299	1.023045362	0.931817434	0.596686514	1.69457456	0.96004278	0.882439438	1.292384969	1.586976295	1.068607149	0.898616748	1.874402961	0.547736586	3.09823867	0.977792961	0.675723329	0.999402526	2.640996431	1.601743363	1.284488276	0.637997636	1.327860356	1.000597474	1.156684493	1.653219683	3.227524911	1.191840233	2.765925716	0.891402137	0.52385174	0.854146911	4.526606202	1.345225064	0.391669316	1.421511483	1.506303298	1.672957832	0.833141403	1.070918829	1.171637425	1.7431243	0.734349401	1.512461002	1.049892025	0.53099549	0.529457661	0.896796251
"bilirubin degradation product, C17H20N2O5 (2)**"	1.037456637	1.101341926	0.574283109	0.990893186	0.724040928	1.327147996	1.041229555	0.812716121	1.205819162	1.567957534	1.047094071	2.478789283	3.076988177	1.384557734	0.904015899	0.976012427	0.474727125	1.73311143	0.778337337	1.493158203	1.787009664	2.055442378	0.991707482	1.074681631	1.054643386	0.660466025	0.714702333	0.541912587	0.589622006	0.945247402	0.66007592	2.376549586	0.610049661	0.44786343	0.899076422	1.090835519	1.311567857	0.557287795	0.818598167	0.898684786	1.206003641	0.559272128	0.71573255	0.700119856	2.291120168	0.821825717	1.007162131	1.215597251	0.877857844	0.574106977	0.477214532	0.854687071	0.6215234	0.447084054	1.448655466	0.419381299	0.514728905	1.401545674	1.139912811	0.256821658	1.12324597	0.622790407	1.378220472	1.034418992	1.135979482	1.708202713	0.454400892	0.330623048	1.148479682	0.573621015	1.125372071	1.933365054	0.806299281	0.660832062	1.02281698	0.93087862	0.617951377	1.63584474	1.007249084	0.987101626	1.339815702	1.522499706	1.109133317	0.91173578	1.774137724	0.363416648	2.923199781	0.707210198	0.720302791	0.685815767	2.468783586	1.548584999	0.992837869	0.683376079	1.311795743	0.735030513	1.160585325	1.527002889	2.929172258	1.242118282	2.743618393	0.974783818	0.508036598	0.878708312	4.082669605	1.308342255	0.340620955	1.34680824	1.370768545	1.761763431	0.894458461	1.044252731	1.354466628	1.622751452	0.805362972	1.553390778	1.134001827	0.610340848	0.5452986	0.939657239
tetrahydrocortisol glucuronide	0.911420851	1.199985955	1.032714813	0.574207074	0.415679	0.925085551	1.508407302	0.779660372	1.65918717	0.213122501	0.083114732	0.828941074	1.897327483	0.899824875	1.049814707	1.481736265	0.725674567	0.539351848	0.428969164	0.550617179	1.000554488	1.251569465	1.481115941	1.07164604	0.495229791	0.745750264	0.606490294	0.239231734	0.523340449	0.812031373	1.817252927	1.920765223	0.265803284	0.681350611	0.705888549	2.553341341	0.551658857	0.083114732	1.549477479	1.60977187	0.687466076	0.505874797	0.885358435	1.665805917	1.221565647	1.063453073	0.386415474	1.596440741	1.893933254	1.371093161	0.146118655	0.083114732	0.083114732	0.613477725	4.640652043	0.170007008	0.615016832	0.942478051	1.542454935	0.083114732	0.856782534	0.933986625	0.634975487	0.832885402	1.834393786	0.56874412	0.083114732	0.760187443	1.92413897	1.509595282	1.584821357	2.866578982	0.769322602	0.4254813	2.162762084	0.209775088	2.084709435	2.037438937	1.886269903	2.022156126	0.160310045	0.451359374	0.083114732	1.497604288	0.951589802	3.589450384	0.854965451	1.180074117	1.790324398	1.053498617	6.998263383	0.400539565	0.104387188	1.211886241	1.104110675	1.751147381	0.428702892	2.461746887	4.107956981	1.16713508	1.822622247	1.235841893	1.185273726	2.302288325	0.429241287	0.966152802	2.483943978	0.860545447	1.636960819	0.8143137	1.184106228	0.433961022	1.533986918	1.369287782	0.999445512	0.861549085	0.569387854	1.23156692	1.199705053	0.700870357
