	cohenD	fc_case_control	pval	padj
arabonate/xylonate	-0.134031271168765	-0.0810478155433469	0.550639298634892	0.9428044206186692
methyl-4-hydroxybenzoate sulfate	-0.451949279218026	-1.3032258317911694	0.0466921816791324	0.8410038443481185
4-vinylguaiacol sulfate	0.325558670219914	0.6419306303273642	0.149421889534213	0.8410038443481185
vanillactate	0.222534754452639	3.056304717607831	0.322713637171919	0.854282201100403
eugenol sulfate	-0.107518795248593	-0.2859806123743397	0.631977189263954	0.9531485733959788
p-cresol glucuronide*	-0.132772883240069	-0.24761819468496088	0.554378483638935	0.9441341430833228
6-hydroxyindole sulfate	-0.0571370915278724	-0.049162031159107965	0.798990376152587	0.9688329018261654
sphingomyelin (d18:1/20:0, d16:1/22:0)*	0.0723798577591158	0.017770251527395937	0.747037113135762	0.9560993691641057
sphingomyelin (d18:1/20:1, d18:2/20:0)*	0.418250617824816	0.14465995959377267	0.0651692419729756	0.8410038443481185
sphingomyelin (d18:1/20:2, d18:2/20:1, d16:1/22:2)*	0.0782662699029116	0.03509164229576922	0.727269015981226	0.9531485733959788
behenoyl sphingomyelin (d18:1/22:0)*	-0.0065931888505139	-0.001476262625290736	0.976552588184252	0.9968734286685228
sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*	0.181662574898555	0.04227620421486534	0.419023489292779	0.8918693169515884
sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*	0.0595169865550733	0.024435788618023563	0.79081211045508	0.967991404081062
lignoceroyl sphingomyelin (d18:1/24:0)	0.0988506237389259	0.03321554844074951	0.659659383348331	0.9531485733959788
sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*	-0.079009796568814	-0.026255993752535633	0.724784852248449	0.9531485733959788
dopamine 4-sulfate	0.313253019780267	1.0192577036656638	0.165206951945926	0.8410038443481185
dopamine 3-O-sulfate	0.318772045755781	1.0244961591351565	0.157975881016204	0.8410038443481185
3-hydroxyhexanoate	-0.0809208158794877	-0.05446016090240039	0.718413622033868	0.9531485733959788
N-carbamoylalanine	0.0615637891771695	0.05679646321769832	0.783797174978599	0.967991404081062
3beta-hydroxy-5-cholestenoate	-0.0937952161523285	-0.057402913834046124	0.67602940791782	0.9531485733959788
1,2,3-benzenetriol sulfate (2)	-0.045071815988603	-0.14270882092227596	0.840779768321572	0.9764605313929012
3-methoxycatechol sulfate (1)	-0.0010764605532014	-0.002036504790894444	0.996171227616829	0.9999410335869968
3-methoxycatechol sulfate (2)	0.324257717742417	0.4079794888080679	0.151033115077114	0.8410038443481185
N-acetylkynurenine (2)	0.0677809773251732	0.08632936150753084	0.762601036280822	0.960080311476456
C-glycosyltryptophan	-0.0882874787241978	-0.038154211203060964	0.694043307713791	0.9531485733959788
arabitol/xylitol	-0.366422876830582	-0.16193231995354276	0.105305011101233	0.8410038443481185
N-acetylglucosamine/N-acetylgalactosamine	-0.651812678397716	-0.2154287164061518	0.0046407940648706	0.8410038443481185
adipoylcarnitine (C6-DC)	-0.0614324677384856	-0.0704232768339304	0.784246717868928	0.967991404081062
4-hydroxyphenylacetoylcarnitine	-0.159336866153182	-0.17759229794425657	0.478234331370921	0.9077041602585816
nonanoylcarnitine (C9)	0.190448128109833	0.19132500377295228	0.396982524502701	0.8896967872107002
suberoylcarnitine (C8-DC)	0.101801979765037	0.1661084047732465	0.650178135847325	0.9531485733959788
glycochenodeoxycholate 3-sulfate	-0.103526475540006	-0.15724036004748998	0.644664657134362	0.9531485733959788
glycodeoxycholate 3-sulfate	0.387909554453613	0.4304482167654437	0.0867289932158586	0.8410038443481185
taurodeoxycholic acid 3-sulfate	0.0235358791764145	0.030535326670067163	0.916443159842596	0.9912437377647828
trans-3,4-methyleneheptanoate	-0.180680903059931	-0.15365676642639642	0.421531079785121	0.8918693169515884
linoleoyl ethanolamide	-0.353951664297034	-0.21511274799190638	0.117486258796629	0.8410038443481185
1,2-dilinoleoyl-GPC (18:2/18:2)	0.395175016531798	0.18154926194669246	0.081093285032146	0.8410038443481185
1-stearoyl-2-oleoyl-GPC (18:0/18:1)	-0.270010035852486	-0.08414180158831856	0.230880173914391	0.854282201100403
1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)	-0.455621826189276	-0.08789195000048017	0.0449806804834674	0.8410038443481185
1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)	0.144145633775953	0.04923187052842528	0.521052661498385	0.925220765534667
1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)	0.326743548379401	0.15489826460225428	0.147966084452174	0.8410038443481185
1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)	-0.166797714221089	-0.07244138301642154	0.457944633965918	0.9005494485533818
sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)	-0.044195236787844	-0.016526418719988712	0.843835347426989	0.9764605313929012
1-palmitoyl-2-stearoyl-GPC (16:0/18:0)	-0.176015742019298	-0.04334288152281223	0.433569861706028	0.8921060824803984
2-hydroxybutyrate/2-hydroxyisobutyrate	-0.362237220201423	-0.3541411620577661	0.109274143856129	0.8410038443481185
oleate/vaccenate (18:1)	-0.35872870295176	-0.2982010107745389	0.11269329213576	0.8410038443481185
palmitoyl dihydrosphingomyelin (d18:0/16:0)*	0.309694511610727	0.0951239967694094	0.170002302070611	0.8410038443481185
tricosanoyl sphingomyelin (d18:1/23:0)*	-0.0698042165415557	-0.025568662754797515	0.755741330485893	0.9579405443524524
sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*	0.093407608406275	0.03912671727289087	0.677291123375858	0.9531485733959788
sphingomyelin (d18:2/24:1, d18:1/24:2)*	0.252805683005649	0.06364108427950847	0.261695772285881	0.854282201100403
1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*	-0.237688551831484	-0.16413932208265195	0.291072980361808	0.854282201100403
1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)	-0.531262856238374	-0.22940587661989237	0.0199612641994689	0.8410038443481185
1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*	0.434657574515453	0.07969101708801914	0.0555202749786468	0.8410038443481185
1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*	-0.565041025743302	-0.3895205610604647	0.0135293475906659	0.8410038443481185
1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*	-0.318877373888688	-0.05739235404250513	0.157840293888788	0.8410038443481185
1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*	-0.573342336174113	-0.3872504154131597	0.0122664344311883	0.8410038443481185
1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*	-0.405301354609207	-0.3102064746533678	0.0737470786537162	0.8410038443481185
1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*	-0.325070968665186	-0.2316726108092119	0.150024332808982	0.8410038443481185
1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*	-0.404367802200344	-0.27147519425052025	0.0744002743877334	0.8410038443481185
1-stearoyl-2-linoleoyl-GPI (18:0/18:2)	-0.114150992453627	-0.057570460662174944	0.611143836866813	0.9531485733959788
gamma-tocopherol/beta-tocopherol	-0.0843158351636986	-0.059916670834632105	0.707144140784027	0.9531485733959788
1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*	-0.0625055986625315	-0.02673546490186788	0.780575312511266	0.967991404081062
1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*	-0.0437476876809092	-0.017915850198862677	0.845396341188197	0.9764605313929012
1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*	-0.104780397888825	-0.047475885395065545	0.640668122635047	0.9531485733959788
1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*	0.354150361468243	0.1768068514870734	0.117283698796098	0.8410038443481185
1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*	0.255223021697713	0.1183457517290687	0.257198907584061	0.854282201100403
1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*	-0.0211497910262425	-0.008440146087755637	0.924887231000693	0.9912437377647828
sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*	-0.101185225027598	-0.04875977031073564	0.652154765188974	0.9531485733959788
behenoyl dihydrosphingomyelin (d18:0/22:0)*	-0.266910299910895	-0.18302107094516018	0.236229147020546	0.854282201100403
sphingomyelin (d18:0/18:0, d19:0/17:0)*	-0.196197586398516	-0.14202935394387736	0.382951899539727	0.8843749342068092
N-palmitoyl-sphinganine (d18:0/16:0)	0.0347400650296822	0.02066772547737864	0.876937063240813	0.98812719235033
lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)	0.279612129143131	0.10783579671073336	0.214868627856127	0.854282201100403
myristoyl dihydrosphingomyelin (d18:0/14:0)*	-0.0645859758531018	-0.025305695061350643	0.773472162096208	0.9676825163420062
5-hydroxyindole sulfate	0.0870531569377664	0.09099431086732482	0.698105085232145	0.9531485733959788
phenylacetylglutamate	0.128884089647521	0.13900900639450728	0.566013096348279	0.9460294949023328
palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*	-0.349832136498018	-0.3196157238666803	0.121749258452926	0.8410038443481185
palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*	-0.457149389853917	-0.3931956216742714	0.0442848348815231	0.8410038443481185
1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*	-0.436298026567743	-0.3482504351929128	0.0546259059624521	0.8410038443481185
1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*	0.0762288616882041	0.04297936955888881	0.734091028342534	0.9531485733959788
1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*	-0.103537212098125	-0.06702120197882179	0.644630392608554	0.9531485733959788
1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*	0.0021257151453052	0.0017452108312217584	0.992439307600631	0.99876920658253
1-linoleoyl-GPA (18:2)*	0.198739762819806	0.15380289026791533	0.376848093153476	0.881422626059497
1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*	0.348797845847297	0.1514204501642607	0.122838708269061	0.8410038443481185
1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*	0.27930557409417	0.09943735653712635	0.21536687574161	0.854282201100403
1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*	-0.227752609770165	-0.16435914043975117	0.311569991941081	0.854282201100403
1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*	-0.0147797560505892	-0.009421464310459943	0.947469659800757	0.9913195420241984
1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*	0.293744373086806	0.14322628884856065	0.192809908232396	0.8450645502895222
1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*	0.295784784889709	0.1074618516569877	0.189770440069203	0.8450645502895222
1-stearoyl-2-oleoyl-GPI (18:0/18:1)*	-0.159911354780501	-0.10761227615633763	0.476654419963019	0.9077041602585816
1,2-dipalmitoyl-GPE (16:0/16:0)*	-0.379990336264284	-0.3760116510945609	0.0932349196735074	0.8410038443481185
1-palmitoyl-2-stearoyl-GPE (16:0/18:0)*	-0.291576460081655	-0.2634607812997204	0.19607910402822	0.8450645502895222
1,2-dilinoleoyl-GPE (18:2/18:2)*	0.150294786310608	0.1832245224754635	0.503481524517703	0.925220765534667
1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*	-0.536283306646449	-0.2863047292261331	0.0188590153931654	0.8410038443481185
1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)*	-0.210608003020469	-0.17505179262227774	0.349168452564449	0.8778856117793373
1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*	-0.0482839423160601	-0.022693189479914635	0.829604164854909	0.9764605313929012
thioproline	0.335602923362636	0.11025023986508192	0.137428602836529	0.8410038443481185
palmitoylcholine	-0.189242733492214	-0.23423954320315332	0.399963704681224	0.889794299445951
2-methylserine	-0.0316227645093821	-0.028803683545233622	0.887901746527159	0.9887630379600968
glycochenodeoxycholate glucuronide (1)	0.462695118279647	0.5682131718424797	0.0418359007338234	0.8410038443481185
(S)-3-hydroxybutyrylcarnitine	-0.108276892549493	-0.08972375481101248	0.629580257525483	0.9531485733959788
glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)	0.00741928282971	0.0034659862711682653	0.973615774334477	0.9968734286685228
methylsuccinoylcarnitine	-0.330132521818058	-0.2487042590016305	0.143863162414876	0.8410038443481185
14-HDoHE/17-HDoHE	0.135109340462747	0.10392345076606162	0.54744600766114	0.9419101633068114
furaneol sulfate	0.248078909005919	0.37389518100273605	0.270648134001119	0.854282201100403
ascorbic acid 2-sulfate	0.0806586424656017	0.06579013004369548	0.719286525108113	0.9531485733959788
oleoylcholine	-0.221717701017991	-0.2818319448126643	0.324482306355761	0.854282201100403
arachidonoylcholine	-0.228750074762069	-0.25721580304440955	0.309469526674285	0.854282201100403
docosahexaenoylcholine	0.04658029491597	0.05863608929467673	0.835527258967169	0.9764605313929012
palmitoloelycholine	-0.370442662731167	-0.5790253438313492	0.10160374070706	0.8410038443481185
dihomo-linolenoyl-choline	-0.336225371280334	-0.4349234591029488	0.136711010697086	0.8410038443481185
eicosapentaenoylcholine	-0.0770333531078458	-0.14814040400166292	0.731394694833619	0.9531485733959788
1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*	0.428714092785833	0.44140164860099734	0.0588654856927059	0.8410038443481185
1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*	-0.0194540010375883	-0.015080039697182704	0.930893728192698	0.9912437377647828
hexadecadienoate (16:2n6)	-0.35752714062864	-0.326225857516242	0.113883820946854	0.8410038443481185
palmitoleoylcarnitine (C16:1)*	-0.126810172226852	-0.08114002762046979	0.572266389239821	0.9460294949023328
pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)	0.289772570741532	0.281940965848292	0.198830767706819	0.8450645502895222
4-hydroxyphenylacetylglutamine	-0.341050496749056	-0.42932532486185193	0.131247883894894	0.8410038443481185
2,3-dihydroxy-2-methylbutyrate	0.273551126813022	0.25972381283023455	0.224877593064789	0.854282201100403
2'-O-methylcytidine	0.258825843604366	0.07554479667905964	0.250598644791521	0.854282201100403
2'-O-methyluridine	-0.0392680798703013	-0.016855521434046502	0.861053728593805	0.9844590582306326
gamma-glutamyl-alpha-lysine	0.0002239581414614	0.0001035509201222313	0.999203419062772	0.999998234127129
palmitoyl-oleoyl-glycerol (16:0/18:1) [1]*	-0.538557684249552	-0.5719837998124345	0.0183777767991368	0.8410038443481185
palmitoyl-oleoyl-glycerol (16:0/18:1) [2]*	-0.574485554814699	-0.5280001208002738	0.0121011134021976	0.8410038443481185
oleoyl-oleoyl-glycerol (18:1/18:1) [1]*	-0.390909622530412	-0.3443290437744223	0.084363973210968	0.8410038443481185
oleoyl-oleoyl-glycerol (18:1/18:1) [2]*	-0.457748130657357	-0.4404093233038006	0.0440146295146638	0.8410038443481185
linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*	-0.180396301428673	-0.16645893026456424	0.42225974280737	0.8918693169515884
linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*	-0.239947089960794	-0.2407371979829184	0.286545707535459	0.854282201100403
palmitoyl-arachidonoyl-glycerol (16:0/20:4) [1]*	-0.304523680660788	-0.2896411843246588	0.177158932681712	0.8410038443481185
palmitoyl-arachidonoyl-glycerol (16:0/20:4) [2]*	-0.349491673396177	-0.36441911901104823	0.122107025205964	0.8410038443481185
linoleoyl-linolenoyl-glycerol (18:2/18:3) [1]*	-0.0860270372702797	-0.11034199752355185	0.701488461373435	0.9531485733959788
linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [1]*	-0.0370780729468412	-0.04200210586056547	0.868729084198824	0.9863939433502654
palmitoleoyl-linoleoyl-glycerol (16:1/18:2) [1]*	-0.540348311773091	-0.5770249894136801	0.0180066359314929	0.8410038443481185
oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*	-0.331251305111211	-0.2568150656254113	0.142528383787843	0.8410038443481185
oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*	-0.336948454167858	-0.275448714377177	0.135881104940346	0.8410038443481185
diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*	-0.588007603887966	-0.5034955494990302	0.0102928843114266	0.8410038443481185
linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*	-0.190425568152543	-0.1744787418175834	0.397038193987008	0.8896967872107002
linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*	-0.0731886085223011	-0.07743551980750742	0.744310700879829	0.9545168707058982
stearoyl-arachidonoyl-glycerol (18:0/20:4) [1]*	-0.178067943437091	-0.09659278863383212	0.428249220194422	0.8921060824803984
stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*	-0.345710994114375	-0.3121693752166688	0.126136382286824	0.8410038443481185
perfluorooctanesulfonate (PFOS)	-0.0990977263223492	-0.11769176245626062	0.658863396305154	0.9531485733959788
N-palmitoyl-sphingadienine (d18:2/16:0)*	-0.129314452202813	-0.05231890984328219	0.564719664454115	0.9460294949023328
lactosyl-N-nervonoyl-sphingosine (d18:1/24:1)*	0.480142596480907	0.20827411250380828	0.034878348580784	0.8410038443481185
lactosyl-N-behenoyl-sphingosine (d18:1/22:0)*	0.0437178600511047	0.0210703542217341	0.845500398193326	0.9764605313929012
glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*	0.123866234192578	0.06240008780745948	0.581200010842252	0.9460294949023328
N-stearoyl-sphingadienine (d18:2/18:0)*	-0.429428394119267	-0.37882044591285696	0.0584546373160867	0.8410038443481185
2-hydroxynervonate*	-0.384392996393702	-0.20640986520834032	0.0895703543849678	0.8410038443481185
sphingadienine	-0.271636276576314	-0.19473794985023	0.228109236438364	0.854282201100403
palmitoleoyl-arachidonoyl-glycerol (16:1/20:4) [2]*	-0.147022145357239	-0.16415978977370727	0.512793183557586	0.925220765534667
myristoyl-linoleoyl-glycerol (14:0/18:2) [2]*	-0.446645695194507	-0.5011896251414792	0.0492622015669336	0.8410038443481185
ceramide (d16:1/24:1, d18:1/22:1)*	-0.266081115356887	-0.20687379478698664	0.237675034992788	0.854282201100403
N-palmitoyl-heptadecasphingosine (d17:1/16:0)*	-0.387145930876488	-0.18260245029799743	0.087339609726158	0.8410038443481185
ceramide (d18:1/14:0, d16:1/16:0)*	-0.315695873659262	-0.12608162381647486	0.16197557049413	0.8410038443481185
ceramide (d18:1/17:0, d17:1/18:0)*	-0.307718481171615	-0.2161584952926015	0.172710685878541	0.8410038443481185
ceramide (d18:2/24:1, d18:1/24:2)*	-0.348703829265588	-0.16221170537073204	0.122938122445029	0.8410038443481185
glycosyl ceramide (d18:2/24:1, d18:1/24:2)*	0.291856556598719	0.15699291307980826	0.195654406377108	0.8450645502895222
glycosyl-N-tricosanoyl-sphingadienine (d18:2/23:0)*	0.22983390418538	0.13667568748632233	0.307198029738379	0.854282201100403
glycosyl ceramide (d18:1/23:1, d17:1/24:1)*	0.0910599714635636	0.07613187179278294	0.684952622337987	0.9531485733959788
glycosyl-N-(2-hydroxynervonoyl)-sphingosine (d18:1/24:1(2OH))*	0.109981272919983	0.07141555475263285	0.624205922051093	0.9531485733959788
stearoylcholine*	-0.0521749224660647	-0.06669287384157493	0.816113828855298	0.9764605313929012
linoleoylcholine*	-0.0473479069211341	-0.05923153500070233	0.832857293153651	0.9764605313929012
1-cerotoyl-GPC (26:0)*	0.338110487269279	0.2267029093803169	0.134555714509677	0.8410038443481185
sphingomyelin (d18:0/20:0, d16:0/22:0)*	-0.299318063156513	-0.20309363411347464	0.184592476754124	0.8450645502895222
sphingomyelin (d18:1/19:0, d19:1/18:0)*	-0.128438646018993	-0.060676106597598034	0.567353378461556	0.9460294949023328
sphingomyelin (d18:2/18:1)*	-0.0187114765842946	-0.009553942131756052	0.933525038094628	0.9912437377647828
sphingomyelin (d18:2/24:2)*	0.274166688656261	0.11408819619451588	0.223845840112567	0.854282201100403
sphingomyelin (d18:2/21:0, d16:2/23:0)*	0.076138863492495	0.036571714156201016	0.73439287500511	0.9531485733959788
sphingomyelin (d18:2/23:1)*	0.0120199690187358	0.0052374947086785755	0.957267856051075	0.9941711297395114
sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*	0.0140079147585819	0.007968942140128383	0.950209212288982	0.9913195420241984
sphingomyelin (d17:2/16:0, d18:2/15:0)*	0.0190318548155859	0.009336186200895786	0.932389609998049	0.9912437377647828
linolenoylcarnitine (C18:3)*	0.487492231392594	0.220675814092051	0.0322632673845332	0.8410038443481185
behenoylcarnitine (C22)*	0.0260403803028105	0.02320453812356593	0.907590382071971	0.9912437377647828
arachidoylcarnitine (C20)*	0.103324405753411	0.05707542265241601	0.64530968371885	0.9531485733959788
lignoceroylcarnitine (C24)*	0.122971501030567	0.06629460321085784	0.583928273482211	0.9460294949023328
cerotoylcarnitine (C26)*	0.449861600273591	0.2121819573038963	0.0476897749634094	0.8410038443481185
ximenoylcarnitine (C26:1)*	0.440864080849451	0.20219794695958962	0.0522007581870966	0.8410038443481185
arachidonoylcarnitine (C20:4)	-0.0995006401581007	-0.07249011280198335	0.657566342096396	0.9531485733959788
eicosenoylcarnitine (C20:1)*	-0.0431209412762733	-0.02646530753212164	0.847583390974075	0.9774847585037972
dihomo-linoleoylcarnitine (C20:2)*	0.0247780562141291	0.014054904487515174	0.912050987211868	0.9912437377647828
dihomo-linolenoylcarnitine (C20:3n3 or 6)*	-0.103116700076562	-0.06267691344830693	0.645972984216618	0.9531485733959788
docosahexaenoylcarnitine (C22:6)*	0.226096818978294	0.3004300275697672	0.315077871128728	0.854282201100403
nervonoylcarnitine (C24:1)*	0.0593122676917367	0.03733946184496704	0.79151469796741	0.967991404081062
adrenoylcarnitine (C22:4)*	-0.213979283748538	-0.16268921630738573	0.341551966428003	0.8778856117793373
docosapentaenoylcarnitine (C22:5n3)*	0.102261429485649	0.09422865042304805	0.648707279245155	0.9531485733959788
glycosyl ceramide (d18:1/20:0, d16:1/22:0)*	-0.0375956353450708	-0.016929491397097006	0.866914007486984	0.9862586704333944
N,N,N-trimethyl-5-aminovalerate	-0.150390534134568	-0.09885955603276575	0.503210469583018	0.925220765534667
ethyl alpha-glucopyranoside	0.0337265035307068	0.12369607014991439	0.880499595577255	0.988213459671081
carotene diol (1)	0.169567662361343	0.13633876224945005	0.450538940890306	0.9005494485533818
carotene diol (2)	0.238310086834077	0.18661220035492534	0.289822241738372	0.854282201100403
carotene diol (3)	0.136725628841962	0.11646935903025495	0.542676044910055	0.939281049999296
cortolone glucuronide (1)	0.318569285918886	0.34825997994333696	0.158237143472916	0.8410038443481185
(N(1) + N(8))-acetylspermidine	0.152348867858594	0.09902167284539831	0.497683853762547	0.9248792535085384
5-dodecenoylcarnitine (C12:1)	-0.0051860013916252	-0.005720703552319165	0.981555948536218	0.9968734286685228
hydroxy-CMPF*	0.472721298998023	0.9249238475525873	0.0377042154989565	0.8410038443481185
3-hydroxyoleoylcarnitine	-0.241379059982888	-0.19075211784214888	0.283700540471363	0.854282201100403
trans-2-hexenoylglycine	0.005224743502611	0.007481496251755042	0.981418187238862	0.9968734286685228
N-stearoylserine*	0.129705238302583	0.06675114371827362	0.563546434455042	0.9460294949023328
lyxonate	0.0204276440501642	0.024280246061488025	0.927444566364648	0.9912437377647828
dodecenedioate (C12:1-DC)*	0.0283938175118823	0.043368457623993995	0.899282206151571	0.9912437377647828
hexadecenedioate (C16:1-DC)*	0.23242292494051	0.1892460054211441	0.301817591487401	0.854282201100403
octadecenedioate (C18:1-DC)	0.194403678807505	0.15934836229262947	0.387296044117127	0.8843749342068092
heptenedioate (C7:1-DC)*	-0.284170446898474	-0.24108190507690916	0.207559610347407	0.8450645502895222
octadecadienedioate (C18:2-DC)*	0.319403940426314	0.35439273276695976	0.157163800785769	0.8410038443481185
3-carboxy-4-methyl-5-pentyl-2-furanpropionate (3-CMPFP)**	0.337466203149297	0.24972635547596125	0.135289307528215	0.8410038443481185
glucuronide of C10H18O2 (7)*	0.287025271539764	1.44843245918084	0.203076637857717	0.8450645502895222
N-acetyl-2-aminooctanoate*	0.353829776215348	0.3242690387634093	0.11761065491912	0.8410038443481185
hydroxyasparagine**	-0.238610334938131	-0.10688807133506328	0.289219364121278	0.854282201100403
perfluorooctanoate (PFOA)	-0.112105115326371	-0.18051830143768044	0.617537361159211	0.9531485733959788
3-hydroxybutyroylglycine**	-0.215498259665475	-0.22327450890240652	0.338155939387295	0.8744214006106616
glyco-beta-muricholate**	0.236476857387508	0.46629897252341124	0.293521943692103	0.854282201100403
N-methylhydroxyproline**	0.146383180828635	0.2911084003415368	0.514621849206532	0.925220765534667
N,N,N-trimethyl-alanylproline betaine (TMAP)	-0.30880572818896	-0.15338784650307566	0.171216443109745	0.8410038443481185
3-formylindole	0.187277696328627	0.079206885410099	0.404852951962763	0.8918693169515884
gamma-glutamylcitrulline*	0.181977370431196	0.11278267464575131	0.418221270923872	0.8918693169515884
glycine conjugate of C10H12O2*	0.0966113705833675	0.11920767290169258	0.666890467746512	0.9531485733959788
glycine conjugate of C10H14O2 (1)*	0.144794061328856	0.1523748055158525	0.519184720080205	0.925220765534667
glutamine conjugate of C7H12O2*	-0.0830439942462092	-0.1441865329676435	0.711358411466737	0.9531485733959788
glutamine conjugate of C6H10O2 (1)*	-0.131228458251254	-0.16530490607405599	0.558984841719813	0.9459057688432562
glutamine conjugate of C6H10O2 (2)*	0.108624357484066	0.18754847446442843	0.628482977806345	0.9531485733959788
sphingomyelin (d17:1/14:0, d16:1/15:0)*	-0.0559075469145921	-0.029277842763869306	0.803224465839289	0.9717459045102458
tetradecadienoate (14:2)*	-0.222496325392058	-0.25198220616912803	0.322796680361581	0.854282201100403
N-carbamoylvaline	0.0046368692400015	0.004553404990831842	0.983508640710135	0.997313991810292
8-methoxykynurenate	-0.327630517030261	-0.30568314456943085	0.146883554749977	0.8410038443481185
3-amino-2-piperidone	0.185550979353793	0.07302774356007682	0.409179160345323	0.8918693169515884
N,N-dimethylalanine	0.167288373570001	0.1386482055465044	0.456627761556319	0.9005494485533818
3-indoleglyoxylic acid	0.297180316514183	0.15731663188683342	0.187712423335059	0.8450645502895222
ethyl beta-glucopyranoside	0.267544250734101	0.7458291025903889	0.235127982263456	0.854282201100403
2-hydroxysebacate	-0.0211493382235411	-0.019178122527729623	0.924888834263534	0.9912437377647828
ascorbic acid 3-sulfate*	0.301886037665327	0.29020317138057944	0.180896545866722	0.8410038443481185
6-bromotryptophan	0.0830597448663172	0.04975472092104914	0.711306166124362	0.9531485733959788
delta-CEHC	0.157760043810333	0.13200230500187204	0.482585735125379	0.90945553280289
N6,N6-dimethyllysine	-0.124394944646894	-0.08920298114297724	0.579590704490656	0.9460294949023328
dodecadienoate (12:2)*	-0.227113539025862	-0.18532913199850753	0.312920774181444	0.854282201100403
indoleacetoylcarnitine*	0.0413758216671963	0.03936851125070706	0.853679290940493	0.9823793141950792
N-acetyl-isoputreanine	0.229373432393692	0.15267739570794883	0.30816171113513	0.854282201100403
glucuronide of piperine metabolite C17H21NO3 (3)*	-0.311680236095881	-0.37646479316203685	0.167313441430779	0.8410038443481185
glucuronide of piperine metabolite C17H21NO3 (4)*	-0.182868011594196	-0.24243319848062783	0.415956578570343	0.8918693169515884
glucuronide of piperine metabolite C17H21NO3 (5)*	-0.282375328888642	-0.37374854904476895	0.210415739659889	0.8521034342715351
sulfate of piperine metabolite C16H19NO3 (2)*	-0.0560851197707748	-0.0721261989404062	0.80261260457248	0.9717459045102458
sulfate of piperine metabolite C16H19NO3 (3)*	0.0576473773970179	0.07174584900923088	0.797234902935273	0.9688329018261654
